date,fiscal_year,customer_code,customer,market,product_code,product,variant,sold_quantity,gross_price_per_item,total_gross_price
2017-09-01,2018,90011187,"Chip 7",France,A3018150201,"AQ Master wireless x1","Standard 1",68,10.0629,684.28
2017-09-01,2018,90011189,UniEuro,France,A3018150201,"AQ Master wireless x1","Standard 1",24,10.0629,241.51
2017-09-01,2018,90011190,"Media Markt",France,A3018150201,"AQ Master wireless x1","Standard 1",67,10.0629,674.21
2017-09-01,2018,90011191,Sorefoz,France,A3018150201,"AQ Master wireless x1","Standard 1",57,10.0629,573.59
2017-09-01,2018,90012033,Digimarket,Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.0629,0.00
2017-09-01,2018,90012034,Otto,Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.0629,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.0629,0.00
2017-09-01,2018,90012037,Saturn,Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.0629,0.00
2017-09-01,2018,90012038,Expert,Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.0629,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.0629,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.0629,0.00
2017-09-01,2018,90013117,Euronics,Italy,A3018150201,"AQ Master wireless x1","Standard 1",8,10.0629,80.50
2017-09-01,2018,90013118,Fnac-Darty,Italy,A3018150201,"AQ Master wireless x1","Standard 1",11,10.0629,110.69
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A3018150201,"AQ Master wireless x1","Standard 1",12,10.0629,120.75
2017-09-01,2018,90013121,Boulanger,Italy,A3018150201,"AQ Master wireless x1","Standard 1",15,10.0629,150.94
2017-09-01,2018,90013122,"Radio Popular",Italy,A3018150201,"AQ Master wireless x1","Standard 1",15,10.0629,150.94
2017-09-01,2018,90013123,Expert,Italy,A3018150201,"AQ Master wireless x1","Standard 1",10,10.0629,100.63
2017-09-01,2018,90016171,"Electricalsara Stores",Poland,A3018150201,"AQ Master wireless x1","Standard 1",8,10.0629,80.50
2017-09-01,2018,90016173,Expert,Poland,A3018150201,"AQ Master wireless x1","Standard 1",5,10.0629,50.31
2017-09-01,2018,90016174,"Currys (Dixons Carphone)",Poland,A3018150201,"AQ Master wireless x1","Standard 1",6,10.0629,60.38
2017-09-01,2018,90016175,"Argos (Sainsbury's)",Poland,A3018150201,"AQ Master wireless x1","Standard 1",4,10.0629,40.25
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A3018150201,"AQ Master wireless x1","Standard 1",131,10.0629,1318.24
2017-09-01,2018,90022073,Control,USA,A3018150201,"AQ Master wireless x1","Standard 1",116,10.0629,1167.30
2017-09-01,2018,90022074,Flipkart,USA,A3018150201,"AQ Master wireless x1","Standard 1",252,10.0629,2535.85
2017-09-01,2018,90022075,BestBuy,USA,A3018150201,"AQ Master wireless x1","Standard 1",150,10.0629,1509.44
2017-09-01,2018,90022077,"Radio Shack",USA,A3018150201,"AQ Master wireless x1","Standard 1",29,10.0629,291.82
2017-09-01,2018,90022078,Costco,USA,A3018150201,"AQ Master wireless x1","Standard 1",202,10.0629,2032.71
2017-09-01,2018,90022079,walmart,USA,A3018150201,"AQ Master wireless x1","Standard 1",36,10.0629,362.26
2017-09-01,2018,90022081,Amazon,USA,A3018150201,"AQ Master wireless x1","Standard 1",237,10.0629,2384.91
2017-09-01,2018,90022082,"Amazon ",USA,A3018150201,"AQ Master wireless x1","Standard 1",149,10.0629,1499.37
2017-09-01,2018,90022083,Ebay,USA,A3018150201,"AQ Master wireless x1","Standard 1",160,10.0629,1610.06
2017-09-01,2018,90023022,"Nomad Stores",Canada,A3018150201,"AQ Master wireless x1","Standard 1",5,10.0629,50.31
2017-09-01,2018,90023023,Amazon,Canada,A3018150201,"AQ Master wireless x1","Standard 1",39,10.0629,392.45
2017-09-01,2018,90023025,"Premium Stores",Canada,A3018150201,"AQ Master wireless x1","Standard 1",17,10.0629,171.07
2017-09-01,2018,90023026,Relief,Canada,A3018150201,"AQ Master wireless x1","Standard 1",19,10.0629,191.20
2017-09-01,2018,90023027,Costco,Canada,A3018150201,"AQ Master wireless x1","Standard 1",28,10.0629,281.76
2017-09-01,2018,90023029,Staples,Canada,A3018150201,"AQ Master wireless x1","Standard 1",26,10.0629,261.64
2017-09-01,2018,90023030,"Amazon ",Canada,A3018150201,"AQ Master wireless x1","Standard 1",22,10.0629,221.38
2017-09-01,2018,90027207,"Amazon ",Brazil,A3018150201,"AQ Master wireless x1","Standard 1",11,10.0629,110.69
2017-09-01,2018,70002017,"Atliq Exclusive",India,A3018150202,"AQ Master wireless x1","Standard 2",174,9.9546,1732.10
2017-09-01,2018,70002018,"Atliq e Store",India,A3018150202,"AQ Master wireless x1","Standard 2",50,9.9546,497.73
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A3018150202,"AQ Master wireless x1","Standard 2",53,9.9546,527.59
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A3018150202,"AQ Master wireless x1","Standard 2",103,9.9546,1025.32
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A3018150202,"AQ Master wireless x1","Standard 2",26,9.9546,258.82
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A3018150202,"AQ Master wireless x1","Standard 2",41,9.9546,408.14
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A3018150202,"AQ Master wireless x1","Standard 2",38,9.9546,378.27
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A3018150202,"AQ Master wireless x1","Standard 2",194,9.9546,1931.19
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A3018150202,"AQ Master wireless x1","Standard 2",119,9.9546,1184.60
2017-09-01,2018,70008170,"Atliq e Store",Australia,A3018150202,"AQ Master wireless x1","Standard 2",115,9.9546,1144.78
2017-09-01,2018,70011193,"Atliq Exclusive",France,A3018150202,"AQ Master wireless x1","Standard 2",26,9.9546,258.82
2017-09-01,2018,70011194,"Atliq e Store",France,A3018150202,"AQ Master wireless x1","Standard 2",19,9.9546,189.14
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A3018150202,"AQ Master wireless x1","Standard 2",0,9.9546,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A3018150202,"AQ Master wireless x1","Standard 2",0,9.9546,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A3018150202,"AQ Master wireless x1","Standard 2",4,9.9546,39.82
2017-09-01,2018,70013126,"Atliq e Store",Italy,A3018150202,"AQ Master wireless x1","Standard 2",8,9.9546,79.64
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A3018150202,"AQ Master wireless x1","Standard 2",7,9.9546,69.68
2017-09-01,2018,70016178,"Atliq e Store",Poland,A3018150202,"AQ Master wireless x1","Standard 2",4,9.9546,39.82
2017-09-01,2018,70022085,"Atliq e Store",USA,A3018150202,"AQ Master wireless x1","Standard 2",132,9.9546,1314.01
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A3018150202,"AQ Master wireless x1","Standard 2",12,9.9546,119.46
2017-09-01,2018,80001019,Neptune,China,A3018150202,"AQ Master wireless x1","Standard 2",36,9.9546,358.37
2017-09-01,2018,80006154,Synthetic,Philiphines,A3018150202,"AQ Master wireless x1","Standard 2",216,9.9546,2150.19
2017-09-01,2018,80006155,Novus,Philiphines,A3018150202,"AQ Master wireless x1","Standard 2",171,9.9546,1702.24
2017-09-01,2018,80007195,Sage,"South Korea",A3018150202,"AQ Master wireless x1","Standard 2",449,9.9546,4469.62
2017-09-01,2018,90001021,Taobao,China,A3018150202,"AQ Master wireless x1","Standard 2",20,9.9546,199.09
2017-09-01,2018,90002001,"Reliance Digital",India,A3018150202,"AQ Master wireless x1","Standard 2",182,9.9546,1811.74
2017-09-01,2018,90002002,Croma,India,A3018150202,"AQ Master wireless x1","Standard 2",110,9.9546,1095.01
2017-09-01,2018,90002003,Ezone,India,A3018150202,"AQ Master wireless x1","Standard 2",156,9.9546,1552.92
2017-09-01,2018,90002005,Lotus,India,A3018150202,"AQ Master wireless x1","Standard 2",275,9.9546,2737.52
2017-09-01,2018,90002006,Viveks,India,A3018150202,"AQ Master wireless x1","Standard 2",158,9.9546,1572.83
2017-09-01,2018,90002007,Girias,India,A3018150202,"AQ Master wireless x1","Standard 2",85,9.9546,846.14
2017-09-01,2018,90002009,Flipkart,India,A3018150202,"AQ Master wireless x1","Standard 2",541,9.9546,5385.44
2017-09-01,2018,90002010,Ebay,India,A3018150202,"AQ Master wireless x1","Standard 2",98,9.9546,975.55
2017-09-01,2018,90002011,"Atliq Exclusive",India,A3018150202,"AQ Master wireless x1","Standard 2",295,9.9546,2936.61
2017-09-01,2018,90002013,Electricalslytical,India,A3018150202,"AQ Master wireless x1","Standard 2",206,9.9546,2050.65
2017-09-01,2018,90002014,Expression,India,A3018150202,"AQ Master wireless x1","Standard 2",158,9.9546,1572.83
2017-09-01,2018,90002015,Propel,India,A3018150202,"AQ Master wireless x1","Standard 2",344,9.9546,3424.38
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A3018150202,"AQ Master wireless x1","Standard 2",64,9.9546,637.09
2017-09-01,2018,90006153,Insight,Philiphines,A3018150202,"AQ Master wireless x1","Standard 2",24,9.9546,238.91
2017-09-01,2018,90007197,"Amazon ","South Korea",A3018150202,"AQ Master wireless x1","Standard 2",133,9.9546,1323.96
2017-09-01,2018,90008165,"Forward Stores",Australia,A3018150202,"AQ Master wireless x1","Standard 2",118,9.9546,1174.64
2017-09-01,2018,90008166,Sound,Australia,A3018150202,"AQ Master wireless x1","Standard 2",106,9.9546,1055.19
2017-09-01,2018,90008167,Electricalsocity,Australia,A3018150202,"AQ Master wireless x1","Standard 2",56,9.9546,557.46
2017-09-01,2018,90011185,"Epic Stores",France,A3018150202,"AQ Master wireless x1","Standard 2",67,9.9546,666.96
2017-09-01,2018,90011186,Elite,France,A3018150202,"AQ Master wireless x1","Standard 2",74,9.9546,736.64
2017-09-01,2018,90011187,"Chip 7",France,A3018150202,"AQ Master wireless x1","Standard 2",74,9.9546,736.64
2017-09-01,2018,90011189,UniEuro,France,A3018150202,"AQ Master wireless x1","Standard 2",58,9.9546,577.37
2017-09-01,2018,90011190,"Media Markt",France,A3018150202,"AQ Master wireless x1","Standard 2",43,9.9546,428.05
2017-09-01,2018,90011191,Sorefoz,France,A3018150202,"AQ Master wireless x1","Standard 2",70,9.9546,696.82
2017-09-01,2018,90012033,Digimarket,Germany,A3018150202,"AQ Master wireless x1","Standard 2",0,9.9546,0.00
2017-09-01,2018,90012034,Otto,Germany,A3018150202,"AQ Master wireless x1","Standard 2",0,9.9546,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A3018150202,"AQ Master wireless x1","Standard 2",0,9.9546,0.00
2017-09-01,2018,90012037,Saturn,Germany,A3018150202,"AQ Master wireless x1","Standard 2",0,9.9546,0.00
2017-09-01,2018,90012038,Expert,Germany,A3018150202,"AQ Master wireless x1","Standard 2",0,9.9546,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A3018150202,"AQ Master wireless x1","Standard 2",0,9.9546,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A3018150202,"AQ Master wireless x1","Standard 2",0,9.9546,0.00
2017-09-01,2018,90013117,Euronics,Italy,A3018150202,"AQ Master wireless x1","Standard 2",18,9.9546,179.18
2017-09-01,2018,90013118,Fnac-Darty,Italy,A3018150202,"AQ Master wireless x1","Standard 2",6,9.9546,59.73
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A3018150202,"AQ Master wireless x1","Standard 2",16,9.9546,159.27
2017-09-01,2018,90013121,Boulanger,Italy,A3018150202,"AQ Master wireless x1","Standard 2",3,9.9546,29.86
2017-09-01,2018,90013122,"Radio Popular",Italy,A3018150202,"AQ Master wireless x1","Standard 2",11,9.9546,109.50
2017-09-01,2018,90013123,Expert,Italy,A3018150202,"AQ Master wireless x1","Standard 2",4,9.9546,39.82
2017-09-01,2018,90016171,"Electricalsara Stores",Poland,A3018150202,"AQ Master wireless x1","Standard 2",1,9.9546,9.95
2017-09-01,2018,90016173,Expert,Poland,A3018150202,"AQ Master wireless x1","Standard 2",4,9.9546,39.82
2017-09-01,2018,90016174,"Currys (Dixons Carphone)",Poland,A3018150202,"AQ Master wireless x1","Standard 2",4,9.9546,39.82
2017-09-01,2018,90016175,"Argos (Sainsbury's)",Poland,A3018150202,"AQ Master wireless x1","Standard 2",2,9.9546,19.91
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A3018150202,"AQ Master wireless x1","Standard 2",52,9.9546,517.64
2017-09-01,2018,90022073,Control,USA,A3018150202,"AQ Master wireless x1","Standard 2",211,9.9546,2100.42
2017-09-01,2018,90022074,Flipkart,USA,A3018150202,"AQ Master wireless x1","Standard 2",82,9.9546,816.28
2017-09-01,2018,90022075,BestBuy,USA,A3018150202,"AQ Master wireless x1","Standard 2",147,9.9546,1463.33
2017-09-01,2018,90022077,"Radio Shack",USA,A3018150202,"AQ Master wireless x1","Standard 2",102,9.9546,1015.37
2017-09-01,2018,90022078,Costco,USA,A3018150202,"AQ Master wireless x1","Standard 2",149,9.9546,1483.24
2017-09-01,2018,90022079,walmart,USA,A3018150202,"AQ Master wireless x1","Standard 2",208,9.9546,2070.56
2017-09-01,2018,90022081,Amazon,USA,A3018150202,"AQ Master wireless x1","Standard 2",77,9.9546,766.50
2017-09-01,2018,90022082,"Amazon ",USA,A3018150202,"AQ Master wireless x1","Standard 2",179,9.9546,1781.87
2017-09-01,2018,90022083,Ebay,USA,A3018150202,"AQ Master wireless x1","Standard 2",121,9.9546,1204.51
2017-09-01,2018,90023022,"Nomad Stores",Canada,A3018150202,"AQ Master wireless x1","Standard 2",4,9.9546,39.82
2017-09-01,2018,90023023,Amazon,Canada,A3018150202,"AQ Master wireless x1","Standard 2",31,9.9546,308.59
2017-09-01,2018,90023025,"Premium Stores",Canada,A3018150202,"AQ Master wireless x1","Standard 2",23,9.9546,228.96
2017-09-01,2018,90023026,Relief,Canada,A3018150202,"AQ Master wireless x1","Standard 2",5,9.9546,49.77
2017-09-01,2018,90023027,Costco,Canada,A3018150202,"AQ Master wireless x1","Standard 2",20,9.9546,199.09
2017-09-01,2018,90023029,Staples,Canada,A3018150202,"AQ Master wireless x1","Standard 2",11,9.9546,109.50
2017-09-01,2018,90023030,"Amazon ",Canada,A3018150202,"AQ Master wireless x1","Standard 2",6,9.9546,59.73
2017-09-01,2018,90027207,"Amazon ",Brazil,A3018150202,"AQ Master wireless x1","Standard 2",53,9.9546,527.59
2017-09-01,2018,70002017,"Atliq Exclusive",India,A3018150203,"AQ Master wireless x1","Plus 1",112,11.8215,1324.01
2017-09-01,2018,70002018,"Atliq e Store",India,A3018150203,"AQ Master wireless x1","Plus 1",231,11.8215,2730.77
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A3018150203,"AQ Master wireless x1","Plus 1",94,11.8215,1111.22
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A3018150203,"AQ Master wireless x1","Plus 1",73,11.8215,862.97
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A3018150203,"AQ Master wireless x1","Plus 1",10,11.8215,118.22
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A3018150203,"AQ Master wireless x1","Plus 1",37,11.8215,437.40
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A3018150203,"AQ Master wireless x1","Plus 1",123,11.8215,1454.04
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A3018150203,"AQ Master wireless x1","Plus 1",209,11.8215,2470.69
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A3018150203,"AQ Master wireless x1","Plus 1",34,11.8215,401.93
2017-09-01,2018,70008170,"Atliq e Store",Australia,A3018150203,"AQ Master wireless x1","Plus 1",71,11.8215,839.33
2017-09-01,2018,70011193,"Atliq Exclusive",France,A3018150203,"AQ Master wireless x1","Plus 1",37,11.8215,437.40
2017-09-01,2018,70011194,"Atliq e Store",France,A3018150203,"AQ Master wireless x1","Plus 1",48,11.8215,567.43
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A3018150203,"AQ Master wireless x1","Plus 1",0,11.8215,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A3018150203,"AQ Master wireless x1","Plus 1",0,11.8215,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A3018150203,"AQ Master wireless x1","Plus 1",3,11.8215,35.46
2017-09-01,2018,70013126,"Atliq e Store",Italy,A3018150203,"AQ Master wireless x1","Plus 1",16,11.8215,189.14
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A3018150203,"AQ Master wireless x1","Plus 1",6,11.8215,70.93
2017-09-01,2018,70016178,"Atliq e Store",Poland,A3018150203,"AQ Master wireless x1","Plus 1",5,11.8215,59.11
2017-09-01,2018,70022085,"Atliq e Store",USA,A3018150203,"AQ Master wireless x1","Plus 1",147,11.8215,1737.76
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A3018150203,"AQ Master wireless x1","Plus 1",16,11.8215,189.14
2017-09-01,2018,80001019,Neptune,China,A3018150203,"AQ Master wireless x1","Plus 1",33,11.8215,390.11
2017-09-01,2018,80006154,Synthetic,Philiphines,A3018150203,"AQ Master wireless x1","Plus 1",114,11.8215,1347.65
2017-09-01,2018,80006155,Novus,Philiphines,A3018150203,"AQ Master wireless x1","Plus 1",145,11.8215,1714.12
2017-09-01,2018,80007195,Sage,"South Korea",A3018150203,"AQ Master wireless x1","Plus 1",1096,11.8215,12956.36
2017-09-01,2018,90001021,Taobao,China,A3018150203,"AQ Master wireless x1","Plus 1",19,11.8215,224.61
2017-09-01,2018,90002001,"Reliance Digital",India,A3018150203,"AQ Master wireless x1","Plus 1",357,11.8215,4220.28
2017-09-01,2018,90002002,Croma,India,A3018150203,"AQ Master wireless x1","Plus 1",159,11.8215,1879.62
2017-09-01,2018,90002003,Ezone,India,A3018150203,"AQ Master wireless x1","Plus 1",74,11.8215,874.79
2017-09-01,2018,90002005,Lotus,India,A3018150203,"AQ Master wireless x1","Plus 1",420,11.8215,4965.03
2017-09-01,2018,90002006,Viveks,India,A3018150203,"AQ Master wireless x1","Plus 1",274,11.8215,3239.09
2017-09-01,2018,90002007,Girias,India,A3018150203,"AQ Master wireless x1","Plus 1",50,11.8215,591.08
2017-09-01,2018,90002009,Flipkart,India,A3018150203,"AQ Master wireless x1","Plus 1",165,11.8215,1950.55
2017-09-01,2018,90002010,Ebay,India,A3018150203,"AQ Master wireless x1","Plus 1",171,11.8215,2021.48
2017-09-01,2018,90002011,"Atliq Exclusive",India,A3018150203,"AQ Master wireless x1","Plus 1",264,11.8215,3120.88
2017-09-01,2018,90002013,Electricalslytical,India,A3018150203,"AQ Master wireless x1","Plus 1",206,11.8215,2435.23
2017-09-01,2018,90002014,Expression,India,A3018150203,"AQ Master wireless x1","Plus 1",149,11.8215,1761.40
2017-09-01,2018,90002015,Propel,India,A3018150203,"AQ Master wireless x1","Plus 1",86,11.8215,1016.65
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A3018150203,"AQ Master wireless x1","Plus 1",20,11.8215,236.43
2017-09-01,2018,90006153,Insight,Philiphines,A3018150203,"AQ Master wireless x1","Plus 1",48,11.8215,567.43
2017-09-01,2018,90007197,"Amazon ","South Korea",A3018150203,"AQ Master wireless x1","Plus 1",79,11.8215,933.90
2017-09-01,2018,90008165,"Forward Stores",Australia,A3018150203,"AQ Master wireless x1","Plus 1",16,11.8215,189.14
2017-09-01,2018,90008166,Sound,Australia,A3018150203,"AQ Master wireless x1","Plus 1",90,11.8215,1063.94
2017-09-01,2018,90008167,Electricalsocity,Australia,A3018150203,"AQ Master wireless x1","Plus 1",86,11.8215,1016.65
2017-09-01,2018,90011185,"Epic Stores",France,A3018150203,"AQ Master wireless x1","Plus 1",58,11.8215,685.65
2017-09-01,2018,90011186,Elite,France,A3018150203,"AQ Master wireless x1","Plus 1",59,11.8215,697.47
2017-09-01,2018,90011187,"Chip 7",France,A3018150203,"AQ Master wireless x1","Plus 1",58,11.8215,685.65
2017-09-01,2018,90011189,UniEuro,France,A3018150203,"AQ Master wireless x1","Plus 1",44,11.8215,520.15
2017-09-01,2018,90011190,"Media Markt",France,A3018150203,"AQ Master wireless x1","Plus 1",35,11.8215,413.75
2017-09-01,2018,90011191,Sorefoz,France,A3018150203,"AQ Master wireless x1","Plus 1",66,11.8215,780.22
2017-09-01,2018,90012033,Digimarket,Germany,A3018150203,"AQ Master wireless x1","Plus 1",0,11.8215,0.00
2017-09-01,2018,90012034,Otto,Germany,A3018150203,"AQ Master wireless x1","Plus 1",0,11.8215,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A3018150203,"AQ Master wireless x1","Plus 1",0,11.8215,0.00
2017-09-01,2018,90012037,Saturn,Germany,A3018150203,"AQ Master wireless x1","Plus 1",0,11.8215,0.00
2017-09-01,2018,90012038,Expert,Germany,A3018150203,"AQ Master wireless x1","Plus 1",0,11.8215,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A3018150203,"AQ Master wireless x1","Plus 1",0,11.8215,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A3018150203,"AQ Master wireless x1","Plus 1",0,11.8215,0.00
2017-09-01,2018,90013117,Euronics,Italy,A3018150203,"AQ Master wireless x1","Plus 1",3,11.8215,35.46
2017-09-01,2018,90013118,Fnac-Darty,Italy,A3018150203,"AQ Master wireless x1","Plus 1",16,11.8215,189.14
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A3018150203,"AQ Master wireless x1","Plus 1",10,11.8215,118.22
2017-09-01,2018,90013121,Boulanger,Italy,A3018150203,"AQ Master wireless x1","Plus 1",16,11.8215,189.14
2017-09-01,2018,90013122,"Radio Popular",Italy,A3018150203,"AQ Master wireless x1","Plus 1",4,11.8215,47.29
2017-09-01,2018,90013123,Expert,Italy,A3018150203,"AQ Master wireless x1","Plus 1",18,11.8215,212.79
2017-09-01,2018,90016171,"Electricalsara Stores",Poland,A3018150203,"AQ Master wireless x1","Plus 1",6,11.8215,70.93
2017-09-01,2018,90016173,Expert,Poland,A3018150203,"AQ Master wireless x1","Plus 1",5,11.8215,59.11
2017-09-01,2018,90016174,"Currys (Dixons Carphone)",Poland,A3018150203,"AQ Master wireless x1","Plus 1",4,11.8215,47.29
2017-09-01,2018,90016175,"Argos (Sainsbury's)",Poland,A3018150203,"AQ Master wireless x1","Plus 1",8,11.8215,94.57
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A3018150203,"AQ Master wireless x1","Plus 1",200,11.8215,2364.30
2017-09-01,2018,90022073,Control,USA,A3018150203,"AQ Master wireless x1","Plus 1",139,11.8215,1643.19
2017-09-01,2018,90022074,Flipkart,USA,A3018150203,"AQ Master wireless x1","Plus 1",280,11.8215,3310.02
2017-09-01,2018,90022075,BestBuy,USA,A3018150203,"AQ Master wireless x1","Plus 1",24,11.8215,283.72
2017-09-01,2018,90022077,"Radio Shack",USA,A3018150203,"AQ Master wireless x1","Plus 1",72,11.8215,851.15
2017-09-01,2018,90022078,Costco,USA,A3018150203,"AQ Master wireless x1","Plus 1",166,11.8215,1962.37
2017-09-01,2018,90022079,walmart,USA,A3018150203,"AQ Master wireless x1","Plus 1",98,11.8215,1158.51
2017-09-01,2018,90022081,Amazon,USA,A3018150203,"AQ Master wireless x1","Plus 1",177,11.8215,2092.41
2017-09-01,2018,90022082,"Amazon ",USA,A3018150203,"AQ Master wireless x1","Plus 1",212,11.8215,2506.16
2017-09-01,2018,90022083,Ebay,USA,A3018150203,"AQ Master wireless x1","Plus 1",48,11.8215,567.43
2017-09-01,2018,90023022,"Nomad Stores",Canada,A3018150203,"AQ Master wireless x1","Plus 1",25,11.8215,295.54
2017-09-01,2018,90023023,Amazon,Canada,A3018150203,"AQ Master wireless x1","Plus 1",33,11.8215,390.11
2017-09-01,2018,90023025,"Premium Stores",Canada,A3018150203,"AQ Master wireless x1","Plus 1",28,11.8215,331.00
2017-09-01,2018,90023026,Relief,Canada,A3018150203,"AQ Master wireless x1","Plus 1",23,11.8215,271.89
2017-09-01,2018,90023027,Costco,Canada,A3018150203,"AQ Master wireless x1","Plus 1",7,11.8215,82.75
2017-09-01,2018,90023029,Staples,Canada,A3018150203,"AQ Master wireless x1","Plus 1",19,11.8215,224.61
2017-09-01,2018,90023030,"Amazon ",Canada,A3018150203,"AQ Master wireless x1","Plus 1",27,11.8215,319.18
2017-09-01,2018,90027207,"Amazon ",Brazil,A3018150203,"AQ Master wireless x1","Plus 1",35,11.8215,413.75
2017-09-01,2018,70002017,"Atliq Exclusive",India,A3019150204,"AQ Master wireless x1","Plus 2",301,10.9748,3303.41
2017-09-01,2018,70002018,"Atliq e Store",India,A3019150204,"AQ Master wireless x1","Plus 2",191,10.9748,2096.19
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A3019150204,"AQ Master wireless x1","Plus 2",59,10.9748,647.51
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A3019150204,"AQ Master wireless x1","Plus 2",55,10.9748,603.61
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A3019150204,"AQ Master wireless x1","Plus 2",38,10.9748,417.04
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A3019150204,"AQ Master wireless x1","Plus 2",9,10.9748,98.77
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A3019150204,"AQ Master wireless x1","Plus 2",265,10.9748,2908.32
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A3019150204,"AQ Master wireless x1","Plus 2",45,10.9748,493.87
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A3019150204,"AQ Master wireless x1","Plus 2",44,10.9748,482.89
2017-09-01,2018,70008170,"Atliq e Store",Australia,A3019150204,"AQ Master wireless x1","Plus 2",46,10.9748,504.84
2017-09-01,2018,70011193,"Atliq Exclusive",France,A3019150204,"AQ Master wireless x1","Plus 2",71,10.9748,779.21
2017-09-01,2018,70011194,"Atliq e Store",France,A3019150204,"AQ Master wireless x1","Plus 2",74,10.9748,812.14
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A3019150204,"AQ Master wireless x1","Plus 2",0,10.9748,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A3019150204,"AQ Master wireless x1","Plus 2",0,10.9748,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A3019150204,"AQ Master wireless x1","Plus 2",8,10.9748,87.80
2017-09-01,2018,70013126,"Atliq e Store",Italy,A3019150204,"AQ Master wireless x1","Plus 2",3,10.9748,32.92
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A3019150204,"AQ Master wireless x1","Plus 2",8,10.9748,87.80
2017-09-01,2018,70016178,"Atliq e Store",Poland,A3019150204,"AQ Master wireless x1","Plus 2",7,10.9748,76.82
2017-09-01,2018,70022085,"Atliq e Store",USA,A3019150204,"AQ Master wireless x1","Plus 2",203,10.9748,2227.88
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A3019150204,"AQ Master wireless x1","Plus 2",28,10.9748,307.29
2017-09-01,2018,80001019,Neptune,China,A3019150204,"AQ Master wireless x1","Plus 2",51,10.9748,559.71
2017-09-01,2018,80006154,Synthetic,Philiphines,A3019150204,"AQ Master wireless x1","Plus 2",144,10.9748,1580.37
2017-09-01,2018,80006155,Novus,Philiphines,A3019150204,"AQ Master wireless x1","Plus 2",35,10.9748,384.12
