date,fiscal_year,customer_code,customer,market,product_code,product,variant,sold_quantity,gross_price,total_gross_price,pre_invoice_deduction_pct,net_invoice_sale
2017-09-01,2018,70002018,"Atliq e Store",India,A2118150105,"AQ Master wired x1 Ms","Premium 1",119,4.55,541.16,0.30,378.81
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A2118150105,"AQ Master wired x1 Ms","Premium 1",74,4.55,336.52,0.05,319.69
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A2118150105,"AQ Master wired x1 Ms","Premium 1",151,4.55,686.69,0.24,521.88
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A2118150105,"AQ Master wired x1 Ms","Premium 1",52,4.55,236.48,0.11,210.47
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A2118150105,"AQ Master wired x1 Ms","Premium 1",35,4.55,159.17,0.19,128.93
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A2118150105,"AQ Master wired x1 Ms","Premium 1",284,4.55,1291.52,0.07,1201.11
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A2118150105,"AQ Master wired x1 Ms","Premium 1",241,4.55,1095.97,0.26,811.02
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A2118150105,"AQ Master wired x1 Ms","Premium 1",39,4.55,177.36,0.10,159.62
2017-09-01,2018,70008170,"Atliq e Store",Australia,A2118150105,"AQ Master wired x1 Ms","Premium 1",159,4.55,723.07,0.19,585.69
2017-09-01,2018,70011193,"Atliq Exclusive",France,A2118150105,"AQ Master wired x1 Ms","Premium 1",55,4.55,250.12,0.05,237.61
2017-09-01,2018,70011194,"Atliq e Store",France,A2118150105,"AQ Master wired x1 Ms","Premium 1",39,4.55,177.36,0.20,141.89
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A2118150105,"AQ Master wired x1 Ms","Premium 1",0,4.55,0.00,0.10,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A2118150105,"AQ Master wired x1 Ms","Premium 1",0,4.55,0.00,0.26,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A2118150105,"AQ Master wired x1 Ms","Premium 1",5,4.55,22.74,0.06,21.38
2017-09-01,2018,70013126,"Atliq e Store",Italy,A2118150105,"AQ Master wired x1 Ms","Premium 1",12,4.55,54.57,0.25,40.93
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A2118150105,"AQ Master wired x1 Ms","Premium 1",3,4.55,13.64,0.09,12.41
2017-09-01,2018,70016178,"Atliq e Store",Poland,A2118150105,"AQ Master wired x1 Ms","Premium 1",6,4.55,27.29,0.19,22.10
2017-09-01,2018,70022085,"Atliq e Store",USA,A2118150105,"AQ Master wired x1 Ms","Premium 1",49,4.55,222.83,0.20,178.26
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A2118150105,"AQ Master wired x1 Ms","Premium 1",36,4.55,163.71,0.10,147.34
2017-09-01,2018,80001019,Neptune,China,A2118150105,"AQ Master wired x1 Ms","Premium 1",43,4.55,195.55,0.28,140.80
2017-09-01,2018,80006154,Synthetic,Philiphines,A2118150105,"AQ Master wired x1 Ms","Premium 1",101,4.55,459.31,0.27,335.30
2017-09-01,2018,80006155,Novus,Philiphines,A2118150105,"AQ Master wired x1 Ms","Premium 1",316,4.55,1437.04,0.28,1034.67
2017-09-01,2018,80007195,Sage,"South Korea",A2118150105,"AQ Master wired x1 Ms","Premium 1",332,4.55,1509.80,0.30,1056.86
2017-09-01,2018,90001021,Taobao,China,A2118150105,"AQ Master wired x1 Ms","Premium 1",21,4.55,95.50,0.28,68.76
2017-09-01,2018,90002001,"Reliance Digital",India,A2118150105,"AQ Master wired x1 Ms","Premium 1",362,4.55,1646.23,0.25,1234.67
2017-09-01,2018,90002002,Croma,India,A2118150105,"AQ Master wired x1 Ms","Premium 1",532,4.55,2419.32,0.20,1935.46
2017-09-01,2018,90002003,Ezone,India,A2118150105,"AQ Master wired x1 Ms","Premium 1",146,4.55,663.95,0.28,478.04
2017-09-01,2018,90002005,Lotus,India,A2118150105,"AQ Master wired x1 Ms","Premium 1",309,4.55,1405.21,0.21,1110.12
2017-09-01,2018,90002006,Viveks,India,A2118150105,"AQ Master wired x1 Ms","Premium 1",64,4.55,291.05,0.29,206.65
2017-09-01,2018,90002007,Girias,India,A2118150105,"AQ Master wired x1 Ms","Premium 1",331,4.55,1505.26,0.23,1159.05
2017-09-01,2018,90002009,Flipkart,India,A2118150105,"AQ Master wired x1 Ms","Premium 1",226,4.55,1027.76,0.22,801.65
2017-09-01,2018,90002010,Ebay,India,A2118150105,"AQ Master wired x1 Ms","Premium 1",153,4.55,695.78,0.22,542.71
2017-09-01,2018,90002011,"Atliq Exclusive",India,A2118150105,"AQ Master wired x1 Ms","Premium 1",458,4.55,2082.80,0.29,1478.79
2017-09-01,2018,90002013,Electricalslytical,India,A2118150105,"AQ Master wired x1 Ms","Premium 1",592,4.55,2692.18,0.26,1992.21
2017-09-01,2018,90002014,Expression,India,A2118150105,"AQ Master wired x1 Ms","Premium 1",458,4.55,2082.80,0.30,1457.96
2017-09-01,2018,90002015,Propel,India,A2118150105,"AQ Master wired x1 Ms","Premium 1",247,4.55,1123.26,0.29,797.51
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A2118150105,"AQ Master wired x1 Ms","Premium 1",95,4.55,432.02,0.22,336.98
2017-09-01,2018,90006153,Insight,Philiphines,A2118150105,"AQ Master wired x1 Ms","Premium 1",13,4.55,59.12,0.30,41.38
2017-09-01,2018,90007197,"Amazon ","South Korea",A2118150105,"AQ Master wired x1 Ms","Premium 1",360,4.55,1637.14,0.20,1309.71
2017-09-01,2018,90008165,"Forward Stores",Australia,A2118150105,"AQ Master wired x1 Ms","Premium 1",71,4.55,322.88,0.28,232.47
2017-09-01,2018,90008166,Sound,Australia,A2118150105,"AQ Master wired x1 Ms","Premium 1",20,4.55,90.95,0.29,64.57
2017-09-01,2018,90008167,Electricalsocity,Australia,A2118150105,"AQ Master wired x1 Ms","Premium 1",94,4.55,427.47,0.19,346.25
2017-09-01,2018,90011185,"Epic Stores",France,A2118150105,"AQ Master wired x1 Ms","Premium 1",11,4.55,50.02,0.28,36.01
2017-09-01,2018,90011186,Elite,France,A2118150105,"AQ Master wired x1 Ms","Premium 1",17,4.55,77.31,0.21,61.07
2017-09-01,2018,90011187,"Chip 7",France,A2118150105,"AQ Master wired x1 Ms","Premium 1",21,4.55,95.50,0.29,67.81
2017-09-01,2018,90011189,UniEuro,France,A2118150105,"AQ Master wired x1 Ms","Premium 1",74,4.55,336.52,0.30,235.56
2017-09-01,2018,90011190,"Media Markt",France,A2118150105,"AQ Master wired x1 Ms","Premium 1",83,4.55,377.45,0.27,275.54
2017-09-01,2018,90011191,Sorefoz,France,A2118150105,"AQ Master wired x1 Ms","Premium 1",26,4.55,118.24,0.23,91.04
2017-09-01,2018,90012033,Digimarket,Germany,A2118150105,"AQ Master wired x1 Ms","Premium 1",0,4.55,0.00,0.28,0.00
2017-09-01,2018,90012034,Otto,Germany,A2118150105,"AQ Master wired x1 Ms","Premium 1",0,4.55,0.00,0.20,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A2118150105,"AQ Master wired x1 Ms","Premium 1",0,4.55,0.00,0.28,0.00
2017-09-01,2018,90012037,Saturn,Germany,A2118150105,"AQ Master wired x1 Ms","Premium 1",0,4.55,0.00,0.22,0.00
2017-09-01,2018,90012038,Expert,Germany,A2118150105,"AQ Master wired x1 Ms","Premium 1",0,4.55,0.00,0.29,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A2118150105,"AQ Master wired x1 Ms","Premium 1",0,4.55,0.00,0.23,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A2118150105,"AQ Master wired x1 Ms","Premium 1",0,4.55,0.00,0.26,0.00
2017-09-01,2018,90013117,Euronics,Italy,A2118150105,"AQ Master wired x1 Ms","Premium 1",24,4.55,109.14,0.20,87.31
2017-09-01,2018,90013118,Fnac-Darty,Italy,A2118150105,"AQ Master wired x1 Ms","Premium 1",18,4.55,81.86,0.26,60.58
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A2118150105,"AQ Master wired x1 Ms","Premium 1",12,4.55,54.57,0.28,39.29
2017-09-01,2018,90013121,Boulanger,Italy,A2118150105,"AQ Master wired x1 Ms","Premium 1",25,4.55,113.69,0.26,84.13
2017-09-01,2018,90013122,"Radio Popular",Italy,A2118150105,"AQ Master wired x1 Ms","Premium 1",7,4.55,31.83,0.19,25.78
2017-09-01,2018,90013123,Expert,Italy,A2118150105,"AQ Master wired x1 Ms","Premium 1",22,4.55,100.05,0.26,74.04
2017-09-01,2018,90016171,"Electricalsara Stores",Poland,A2118150105,"AQ Master wired x1 Ms","Premium 1",4,4.55,18.19,0.27,13.28
2017-09-01,2018,90016173,Expert,Poland,A2118150105,"AQ Master wired x1 Ms","Premium 1",11,4.55,50.02,0.21,39.52
2017-09-01,2018,90016174,"Currys (Dixons Carphone)",Poland,A2118150105,"AQ Master wired x1 Ms","Premium 1",7,4.55,31.83,0.21,25.15
2017-09-01,2018,90016175,"Argos (Sainsbury's)",Poland,A2118150105,"AQ Master wired x1 Ms","Premium 1",6,4.55,27.29,0.26,20.19
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A2118150105,"AQ Master wired x1 Ms","Premium 1",45,4.55,204.64,0.19,165.76
2017-09-01,2018,90022073,Control,USA,A2118150105,"AQ Master wired x1 Ms","Premium 1",155,4.55,704.88,0.28,507.51
2017-09-01,2018,90022074,Flipkart,USA,A2118150105,"AQ Master wired x1 Ms","Premium 1",367,4.55,1668.97,0.27,1218.35
2017-09-01,2018,90022075,BestBuy,USA,A2118150105,"AQ Master wired x1 Ms","Premium 1",212,4.55,964.09,0.26,713.43
2017-09-01,2018,90022077,"Radio Shack",USA,A2118150105,"AQ Master wired x1 Ms","Premium 1",118,4.55,536.62,0.24,407.83
2017-09-01,2018,90022078,Costco,USA,A2118150105,"AQ Master wired x1 Ms","Premium 1",204,4.55,927.71,0.29,658.67
2017-09-01,2018,90022079,walmart,USA,A2118150105,"AQ Master wired x1 Ms","Premium 1",202,4.55,918.62,0.28,661.41
2017-09-01,2018,90022081,Amazon,USA,A2118150105,"AQ Master wired x1 Ms","Premium 1",381,4.55,1732.64,0.30,1212.85
2017-09-01,2018,90022082,"Amazon ",USA,A2118150105,"AQ Master wired x1 Ms","Premium 1",85,4.55,386.55,0.30,270.59
2017-09-01,2018,90022083,Ebay,USA,A2118150105,"AQ Master wired x1 Ms","Premium 1",143,4.55,650.31,0.26,481.23
2017-09-01,2018,90023022,"Nomad Stores",Canada,A2118150105,"AQ Master wired x1 Ms","Premium 1",18,4.55,81.86,0.21,64.67
2017-09-01,2018,90023023,Amazon,Canada,A2118150105,"AQ Master wired x1 Ms","Premium 1",29,4.55,131.88,0.28,94.95
2017-09-01,2018,90023025,"Premium Stores",Canada,A2118150105,"AQ Master wired x1 Ms","Premium 1",9,4.55,40.93,0.29,29.06
2017-09-01,2018,90023026,Relief,Canada,A2118150105,"AQ Master wired x1 Ms","Premium 1",19,4.55,86.40,0.30,60.48
2017-09-01,2018,90023027,Costco,Canada,A2118150105,"AQ Master wired x1 Ms","Premium 1",7,4.55,31.83,0.28,22.92
2017-09-01,2018,90023029,Staples,Canada,A2118150105,"AQ Master wired x1 Ms","Premium 1",25,4.55,113.69,0.22,88.68
2017-09-01,2018,90023030,"Amazon ",Canada,A2118150105,"AQ Master wired x1 Ms","Premium 1",17,4.55,77.31,0.21,61.07
2017-09-01,2018,90027207,"Amazon ",Brazil,A2118150105,"AQ Master wired x1 Ms","Premium 1",26,4.55,118.24,0.28,85.13
2017-09-01,2018,70002017,"Atliq Exclusive",India,A2118150106,"AQ Master wired x1 Ms","Premium 2",540,5.26,2840.72,0.08,2613.46
2017-09-01,2018,70002018,"Atliq e Store",India,A2118150106,"AQ Master wired x1 Ms","Premium 2",94,5.26,494.50,0.30,346.15
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A2118150106,"AQ Master wired x1 Ms","Premium 2",173,5.26,910.08,0.05,864.58
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A2118150106,"AQ Master wired x1 Ms","Premium 2",177,5.26,931.13,0.24,707.66
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A2118150106,"AQ Master wired x1 Ms","Premium 2",20,5.26,105.21,0.11,93.64
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A2118150106,"AQ Master wired x1 Ms","Premium 2",54,5.26,284.07,0.19,230.10
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A2118150106,"AQ Master wired x1 Ms","Premium 2",175,5.26,920.61,0.07,856.17
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A2118150106,"AQ Master wired x1 Ms","Premium 2",200,5.26,1052.12,0.26,778.57
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A2118150106,"AQ Master wired x1 Ms","Premium 2",139,5.26,731.22,0.10,658.10
2017-09-01,2018,70008170,"Atliq e Store",Australia,A2118150106,"AQ Master wired x1 Ms","Premium 2",53,5.26,278.81,0.19,225.84
2017-09-01,2018,70011193,"Atliq Exclusive",France,A2118150106,"AQ Master wired x1 Ms","Premium 2",26,5.26,136.78,0.05,129.94
2017-09-01,2018,70011194,"Atliq e Store",France,A2118150106,"AQ Master wired x1 Ms","Premium 2",20,5.26,105.21,0.20,84.17
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A2118150106,"AQ Master wired x1 Ms","Premium 2",0,5.26,0.00,0.10,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A2118150106,"AQ Master wired x1 Ms","Premium 2",0,5.26,0.00,0.26,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A2118150106,"AQ Master wired x1 Ms","Premium 2",19,5.26,99.95,0.06,93.95
2017-09-01,2018,70013126,"Atliq e Store",Italy,A2118150106,"AQ Master wired x1 Ms","Premium 2",26,5.26,136.78,0.25,102.59
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A2118150106,"AQ Master wired x1 Ms","Premium 2",9,5.26,47.35,0.09,43.09
2017-09-01,2018,70016178,"Atliq e Store",Poland,A2118150106,"AQ Master wired x1 Ms","Premium 2",2,5.26,10.52,0.19,8.52
2017-09-01,2018,70022085,"Atliq e Store",USA,A2118150106,"AQ Master wired x1 Ms","Premium 2",50,5.26,263.03,0.20,210.42
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A2118150106,"AQ Master wired x1 Ms","Premium 2",34,5.26,178.86,0.10,160.97
2017-09-01,2018,80001019,Neptune,China,A2118150106,"AQ Master wired x1 Ms","Premium 2",21,5.26,110.47,0.28,79.54
2017-09-01,2018,80006154,Synthetic,Philiphines,A2118150106,"AQ Master wired x1 Ms","Premium 2",107,5.26,562.88,0.27,410.90
2017-09-01,2018,80006155,Novus,Philiphines,A2118150106,"AQ Master wired x1 Ms","Premium 2",322,5.26,1693.91,0.28,1219.62
2017-09-01,2018,80007195,Sage,"South Korea",A2118150106,"AQ Master wired x1 Ms","Premium 2",1071,5.26,5634.10,0.30,3943.87
2017-09-01,2018,90001021,Taobao,China,A2118150106,"AQ Master wired x1 Ms","Premium 2",6,5.26,31.56,0.28,22.72
2017-09-01,2018,90002001,"Reliance Digital",India,A2118150106,"AQ Master wired x1 Ms","Premium 2",206,5.26,1083.68,0.25,812.76
2017-09-01,2018,90002002,Croma,India,A2118150106,"AQ Master wired x1 Ms","Premium 2",372,5.26,1956.94,0.20,1565.55
2017-09-01,2018,90002003,Ezone,India,A2118150106,"AQ Master wired x1 Ms","Premium 2",444,5.26,2335.71,0.28,1681.71
2017-09-01,2018,90002005,Lotus,India,A2118150106,"AQ Master wired x1 Ms","Premium 2",250,5.26,1315.15,0.21,1038.97
2017-09-01,2018,90002006,Viveks,India,A2118150106,"AQ Master wired x1 Ms","Premium 2",179,5.26,941.65,0.29,668.57
2017-09-01,2018,90002007,Girias,India,A2118150106,"AQ Master wired x1 Ms","Premium 2",144,5.26,757.53,0.23,583.30
2017-09-01,2018,90002009,Flipkart,India,A2118150106,"AQ Master wired x1 Ms","Premium 2",767,5.26,4034.88,0.22,3147.21
2017-09-01,2018,90002010,Ebay,India,A2118150106,"AQ Master wired x1 Ms","Premium 2",486,5.26,2556.65,0.22,1994.19
2017-09-01,2018,90002011,"Atliq Exclusive",India,A2118150106,"AQ Master wired x1 Ms","Premium 2",194,5.26,1020.56,0.29,724.60
2017-09-01,2018,90002013,Electricalslytical,India,A2118150106,"AQ Master wired x1 Ms","Premium 2",230,5.26,1209.94,0.26,895.36
2017-09-01,2018,90002014,Expression,India,A2118150106,"AQ Master wired x1 Ms","Premium 2",311,5.26,1636.05,0.30,1145.24
2017-09-01,2018,90002015,Propel,India,A2118150106,"AQ Master wired x1 Ms","Premium 2",592,5.26,3114.28,0.29,2211.14
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A2118150106,"AQ Master wired x1 Ms","Premium 2",68,5.26,357.72,0.22,279.02
2017-09-01,2018,90006153,Insight,Philiphines,A2118150106,"AQ Master wired x1 Ms","Premium 2",28,5.26,147.30,0.30,103.11
2017-09-01,2018,90007197,"Amazon ","South Korea",A2118150106,"AQ Master wired x1 Ms","Premium 2",284,5.26,1494.01,0.20,1195.21
2017-09-01,2018,90008165,"Forward Stores",Australia,A2118150106,"AQ Master wired x1 Ms","Premium 2",21,5.26,110.47,0.28,79.54
2017-09-01,2018,90008166,Sound,Australia,A2118150106,"AQ Master wired x1 Ms","Premium 2",23,5.26,120.99,0.29,85.90
2017-09-01,2018,90008167,Electricalsocity,Australia,A2118150106,"AQ Master wired x1 Ms","Premium 2",106,5.26,557.62,0.19,451.67
2017-09-01,2018,90011185,"Epic Stores",France,A2118150106,"AQ Master wired x1 Ms","Premium 2",15,5.26,78.91,0.28,56.82
2017-09-01,2018,90011186,Elite,France,A2118150106,"AQ Master wired x1 Ms","Premium 2",86,5.26,452.41,0.21,357.40
2017-09-01,2018,90011187,"Chip 7",France,A2118150106,"AQ Master wired x1 Ms","Premium 2",39,5.26,205.16,0.29,145.66
2017-09-01,2018,90011189,UniEuro,France,A2118150106,"AQ Master wired x1 Ms","Premium 2",91,5.26,478.71,0.30,335.10
2017-09-01,2018,90011190,"Media Markt",France,A2118150106,"AQ Master wired x1 Ms","Premium 2",23,5.26,120.99,0.27,88.32
2017-09-01,2018,90011191,Sorefoz,France,A2118150106,"AQ Master wired x1 Ms","Premium 2",62,5.26,326.16,0.23,251.14
2017-09-01,2018,90012033,Digimarket,Germany,A2118150106,"AQ Master wired x1 Ms","Premium 2",0,5.26,0.00,0.28,0.00
2017-09-01,2018,90012034,Otto,Germany,A2118150106,"AQ Master wired x1 Ms","Premium 2",0,5.26,0.00,0.20,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A2118150106,"AQ Master wired x1 Ms","Premium 2",0,5.26,0.00,0.28,0.00
2017-09-01,2018,90012037,Saturn,Germany,A2118150106,"AQ Master wired x1 Ms","Premium 2",0,5.26,0.00,0.22,0.00
2017-09-01,2018,90012038,Expert,Germany,A2118150106,"AQ Master wired x1 Ms","Premium 2",0,5.26,0.00,0.29,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A2118150106,"AQ Master wired x1 Ms","Premium 2",0,5.26,0.00,0.23,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A2118150106,"AQ Master wired x1 Ms","Premium 2",0,5.26,0.00,0.26,0.00
2017-09-01,2018,90013117,Euronics,Italy,A2118150106,"AQ Master wired x1 Ms","Premium 2",26,5.26,136.78,0.20,109.42
2017-09-01,2018,90013118,Fnac-Darty,Italy,A2118150106,"AQ Master wired x1 Ms","Premium 2",9,5.26,47.35,0.26,35.04
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A2118150106,"AQ Master wired x1 Ms","Premium 2",22,5.26,115.73,0.28,83.33
2017-09-01,2018,90013121,Boulanger,Italy,A2118150106,"AQ Master wired x1 Ms","Premium 2",4,5.26,21.04,0.26,15.57
2017-09-01,2018,90013122,"Radio Popular",Italy,A2118150106,"AQ Master wired x1 Ms","Premium 2",12,5.26,63.13,0.19,51.14
2017-09-01,2018,90013123,Expert,Italy,A2118150106,"AQ Master wired x1 Ms","Premium 2",12,5.26,63.13,0.26,46.72
2017-09-01,2018,90016171,"Electricalsara Stores",Poland,A2118150106,"AQ Master wired x1 Ms","Premium 2",10,5.26,52.61,0.27,38.41
2017-09-01,2018,90016173,Expert,Poland,A2118150106,"AQ Master wired x1 Ms","Premium 2",3,5.26,15.78,0.21,12.47
2017-09-01,2018,90016174,"Currys (Dixons Carphone)",Poland,A2118150106,"AQ Master wired x1 Ms","Premium 2",11,5.26,57.87,0.21,45.72
2017-09-01,2018,90016175,"Argos (Sainsbury's)",Poland,A2118150106,"AQ Master wired x1 Ms","Premium 2",8,5.26,42.08,0.26,31.14
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A2118150106,"AQ Master wired x1 Ms","Premium 2",46,5.26,241.99,0.19,196.01
2017-09-01,2018,90022073,Control,USA,A2118150106,"AQ Master wired x1 Ms","Premium 2",292,5.26,1536.10,0.28,1105.99
2017-09-01,2018,90022074,Flipkart,USA,A2118150106,"AQ Master wired x1 Ms","Premium 2",231,5.26,1215.20,0.27,887.10
2017-09-01,2018,90022075,BestBuy,USA,A2118150106,"AQ Master wired x1 Ms","Premium 2",116,5.26,610.23,0.26,451.57
2017-09-01,2018,90022077,"Radio Shack",USA,A2118150106,"AQ Master wired x1 Ms","Premium 2",59,5.26,310.38,0.24,235.89
2017-09-01,2018,90022078,Costco,USA,A2118150106,"AQ Master wired x1 Ms","Premium 2",275,5.26,1446.67,0.29,1027.14
2017-09-01,2018,90022079,walmart,USA,A2118150106,"AQ Master wired x1 Ms","Premium 2",82,5.26,431.37,0.28,310.59
2017-09-01,2018,90022081,Amazon,USA,A2118150106,"AQ Master wired x1 Ms","Premium 2",368,5.26,1935.90,0.30,1355.13
2017-09-01,2018,90022082,"Amazon ",USA,A2118150106,"AQ Master wired x1 Ms","Premium 2",209,5.26,1099.47,0.30,769.63
2017-09-01,2018,90022083,Ebay,USA,A2118150106,"AQ Master wired x1 Ms","Premium 2",76,5.26,399.81,0.26,295.86
2017-09-01,2018,90023022,"Nomad Stores",Canada,A2118150106,"AQ Master wired x1 Ms","Premium 2",10,5.26,52.61,0.21,41.56
2017-09-01,2018,90023023,Amazon,Canada,A2118150106,"AQ Master wired x1 Ms","Premium 2",43,5.26,226.21,0.28,162.87
2017-09-01,2018,90023025,"Premium Stores",Canada,A2118150106,"AQ Master wired x1 Ms","Premium 2",25,5.26,131.52,0.29,93.38
2017-09-01,2018,90023026,Relief,Canada,A2118150106,"AQ Master wired x1 Ms","Premium 2",9,5.26,47.35,0.30,33.15
2017-09-01,2018,90023027,Costco,Canada,A2118150106,"AQ Master wired x1 Ms","Premium 2",19,5.26,99.95,0.28,71.96
2017-09-01,2018,90023029,Staples,Canada,A2118150106,"AQ Master wired x1 Ms","Premium 2",14,5.26,73.65,0.22,57.45
2017-09-01,2018,90023030,"Amazon ",Canada,A2118150106,"AQ Master wired x1 Ms","Premium 2",32,5.26,168.34,0.21,132.99
2017-09-01,2018,90027207,"Amazon ",Brazil,A2118150106,"AQ Master wired x1 Ms","Premium 2",70,5.26,368.24,0.28,265.13
2017-09-01,2018,70002017,"Atliq Exclusive",India,A2218150201,"AQ Master wireless x1 Ms","Standard 1",409,4.58,1874.61,0.08,1724.64
2017-09-01,2018,70002018,"Atliq e Store",India,A2218150201,"AQ Master wireless x1 Ms","Standard 1",426,4.58,1952.53,0.30,1366.77
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A2218150201,"AQ Master wireless x1 Ms","Standard 1",86,4.58,394.17,0.05,374.46
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A2218150201,"AQ Master wireless x1 Ms","Standard 1",85,4.58,389.59,0.24,296.09
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A2218150201,"AQ Master wireless x1 Ms","Standard 1",21,4.58,96.25,0.11,85.66
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A2218150201,"AQ Master wireless x1 Ms","Standard 1",14,4.58,64.17,0.19,51.98
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A2218150201,"AQ Master wireless x1 Ms","Standard 1",345,4.58,1581.27,0.07,1470.58
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A2218150201,"AQ Master wireless x1 Ms","Standard 1",275,4.58,1260.44,0.26,932.73
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A2218150201,"AQ Master wireless x1 Ms","Standard 1",133,4.58,609.59,0.10,548.63
2017-09-01,2018,70008170,"Atliq e Store",Australia,A2218150201,"AQ Master wireless x1 Ms","Standard 1",131,4.58,600.43,0.19,486.35
2017-09-01,2018,70011193,"Atliq Exclusive",France,A2218150201,"AQ Master wireless x1 Ms","Standard 1",14,4.58,64.17,0.05,60.96
2017-09-01,2018,70011194,"Atliq e Store",France,A2218150201,"AQ Master wireless x1 Ms","Standard 1",84,4.58,385.01,0.20,308.01
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A2218150201,"AQ Master wireless x1 Ms","Standard 1",0,4.58,0.00,0.10,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A2218150201,"AQ Master wireless x1 Ms","Standard 1",0,4.58,0.00,0.26,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A2218150201,"AQ Master wireless x1 Ms","Standard 1",24,4.58,110.00,0.06,103.40
2017-09-01,2018,70013126,"Atliq e Store",Italy,A2218150201,"AQ Master wireless x1 Ms","Standard 1",14,4.58,64.17,0.25,48.13
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A2218150201,"AQ Master wireless x1 Ms","Standard 1",6,4.58,27.50,0.09,25.03
2017-09-01,2018,70016178,"Atliq e Store",Poland,A2218150201,"AQ Master wireless x1 Ms","Standard 1",3,4.58,13.75,0.19,11.14
2017-09-01,2018,70022085,"Atliq e Store",USA,A2218150201,"AQ Master wireless x1 Ms","Standard 1",91,4.58,417.09,0.20,333.67
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A2218150201,"AQ Master wireless x1 Ms","Standard 1",38,4.58,174.17,0.10,156.75
2017-09-01,2018,80001019,Neptune,China,A2218150201,"AQ Master wireless x1 Ms","Standard 1",88,4.58,403.34,0.28,290.40
2017-09-01,2018,80006154,Synthetic,Philiphines,A2218150201,"AQ Master wireless x1 Ms","Standard 1",160,4.58,733.34,0.27,535.34
2017-09-01,2018,80006155,Novus,Philiphines,A2218150201,"AQ Master wireless x1 Ms","Standard 1",194,4.58,889.18,0.28,640.21
2017-09-01,2018,80007195,Sage,"South Korea",A2218150201,"AQ Master wireless x1 Ms","Standard 1",1131,4.58,5183.83,0.30,3628.68
2017-09-01,2018,90001021,Taobao,China,A2218150201,"AQ Master wireless x1 Ms","Standard 1",15,4.58,68.75,0.28,49.50
2017-09-01,2018,90002001,"Reliance Digital",India,A2218150201,"AQ Master wireless x1 Ms","Standard 1",255,4.58,1168.77,0.25,876.58
2017-09-01,2018,90002002,Croma,India,A2218150201,"AQ Master wireless x1 Ms","Standard 1",304,4.58,1393.35,0.20,1114.68
2017-09-01,2018,90002003,Ezone,India,A2218150201,"AQ Master wireless x1 Ms","Standard 1",355,4.58,1627.11,0.28,1171.52
2017-09-01,2018,90002005,Lotus,India,A2218150201,"AQ Master wireless x1 Ms","Standard 1",228,4.58,1045.02,0.21,825.57
2017-09-01,2018,90002006,Viveks,India,A2218150201,"AQ Master wireless x1 Ms","Standard 1",592,4.58,2713.37,0.29,1926.49
