date,fiscal_year,customer_code,customer,market,product_code,product,variant,sold_quantity,gross_price,total_gross_price,pre_invoice_deduction_pct,pre_invoice_deduction_amt,net_invoice_sale_amt
2017-09-01,2018,90022079,walmart,USA,A2918150105,"AQ Master wired x1","Premium 1",57,8.55,487.58,0.28,136.52,351.06
2017-09-01,2018,90022081,Amazon,USA,A2918150105,"AQ Master wired x1","Premium 1",191,8.55,1633.81,0.30,490.14,1143.67
2017-09-01,2018,90022082,"Amazon ",USA,A2918150105,"AQ Master wired x1","Premium 1",202,8.55,1727.91,0.30,518.37,1209.54
2017-09-01,2018,90022083,Ebay,USA,A2918150105,"AQ Master wired x1","Premium 1",152,8.55,1300.21,0.26,338.05,962.16
2017-09-01,2018,90023022,"Nomad Stores",Canada,A2918150105,"AQ Master wired x1","Premium 1",24,8.55,205.30,0.21,43.11,162.19
2017-09-01,2018,90023023,Amazon,Canada,A2918150105,"AQ Master wired x1","Premium 1",34,8.55,290.84,0.28,81.44,209.40
2017-09-01,2018,90023025,"Premium Stores",Canada,A2918150105,"AQ Master wired x1","Premium 1",4,8.55,34.22,0.29,9.92,24.30
2017-09-01,2018,90023026,Relief,Canada,A2918150105,"AQ Master wired x1","Premium 1",22,8.55,188.19,0.30,56.46,131.73
2017-09-01,2018,90023027,Costco,Canada,A2918150105,"AQ Master wired x1","Premium 1",26,8.55,222.40,0.28,62.27,160.13
2017-09-01,2018,90023029,Staples,Canada,A2918150105,"AQ Master wired x1","Premium 1",12,8.55,102.65,0.22,22.58,80.07
2017-09-01,2018,90023030,"Amazon ",Canada,A2918150105,"AQ Master wired x1","Premium 1",20,8.55,171.08,0.21,35.93,135.15
2017-09-01,2018,90027207,"Amazon ",Brazil,A2918150105,"AQ Master wired x1","Premium 1",8,8.55,68.43,0.28,19.16,49.27
2017-09-01,2018,70002017,"Atliq Exclusive",India,A2918150106,"AQ Master wired x1","Premium 2",284,9.51,2700.64,0.08,216.05,2484.59
2017-09-01,2018,70002018,"Atliq e Store",India,A2918150106,"AQ Master wired x1","Premium 2",274,9.51,2605.55,0.30,781.67,1823.88
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A2918150106,"AQ Master wired x1","Premium 2",87,9.51,827.31,0.05,41.37,785.94
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A2918150106,"AQ Master wired x1","Premium 2",26,9.51,247.24,0.24,59.34,187.90
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A2918150106,"AQ Master wired x1","Premium 2",25,9.51,237.73,0.11,26.15,211.58
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A2918150106,"AQ Master wired x1","Premium 2",48,9.51,456.45,0.19,86.73,369.72
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A2918150106,"AQ Master wired x1","Premium 2",148,9.51,1407.38,0.07,98.52,1308.86
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A2918150106,"AQ Master wired x1","Premium 2",236,9.51,2244.19,0.26,583.49,1660.70
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A2918150106,"AQ Master wired x1","Premium 2",67,9.51,637.12,0.10,63.71,573.41
2017-09-01,2018,70008170,"Atliq e Store",Australia,A2918150106,"AQ Master wired x1","Premium 2",37,9.51,351.84,0.19,66.85,284.99
2017-09-01,2018,70011193,"Atliq Exclusive",France,A2918150106,"AQ Master wired x1","Premium 2",78,9.51,741.73,0.05,37.09,704.64
2017-09-01,2018,70011194,"Atliq e Store",France,A2918150106,"AQ Master wired x1","Premium 2",79,9.51,751.23,0.20,150.25,600.98
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A2918150106,"AQ Master wired x1","Premium 2",0,9.51,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A2918150106,"AQ Master wired x1","Premium 2",0,9.51,0.00,0.26,0.00,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A2918150106,"AQ Master wired x1","Premium 2",17,9.51,161.66,0.06,9.70,151.96
2017-09-01,2018,70013126,"Atliq e Store",Italy,A2918150106,"AQ Master wired x1","Premium 2",9,9.51,85.58,0.25,21.40,64.18
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A2918150106,"AQ Master wired x1","Premium 2",5,9.51,47.55,0.09,4.28,43.27
2017-09-01,2018,70016178,"Atliq e Store",Poland,A2918150106,"AQ Master wired x1","Premium 2",4,9.51,38.04,0.19,7.23,30.81
2017-09-01,2018,70022085,"Atliq e Store",USA,A2918150106,"AQ Master wired x1","Premium 2",26,9.51,247.24,0.20,49.45,197.79
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A2918150106,"AQ Master wired x1","Premium 2",23,9.51,218.71,0.10,21.87,196.84
2017-09-01,2018,80001019,Neptune,China,A2918150106,"AQ Master wired x1","Premium 2",79,9.51,751.23,0.28,210.34,540.89
2017-09-01,2018,80006154,Synthetic,Philiphines,A2918150106,"AQ Master wired x1","Premium 2",78,9.51,741.73,0.27,200.27,541.46
2017-09-01,2018,80006155,Novus,Philiphines,A2918150106,"AQ Master wired x1","Premium 2",168,9.51,1597.56,0.28,447.32,1150.24
2017-09-01,2018,80007195,Sage,"South Korea",A2918150106,"AQ Master wired x1","Premium 2",592,9.51,5629.51,0.30,1688.85,3940.66
2017-09-01,2018,90001021,Taobao,China,A2918150106,"AQ Master wired x1","Premium 2",11,9.51,104.60,0.28,29.29,75.31
2017-09-01,2018,90002001,"Reliance Digital",India,A2918150106,"AQ Master wired x1","Premium 2",415,9.51,3946.36,0.25,986.59,2959.77
2017-09-01,2018,90002002,Croma,India,A2918150106,"AQ Master wired x1","Premium 2",355,9.51,3375.80,0.20,675.16,2700.64
2017-09-01,2018,90002003,Ezone,India,A2918150106,"AQ Master wired x1","Premium 2",340,9.51,3233.16,0.28,905.28,2327.88
2017-09-01,2018,90002005,Lotus,India,A2918150106,"AQ Master wired x1","Premium 2",251,9.51,2386.83,0.21,501.23,1885.60
2017-09-01,2018,90002006,Viveks,India,A2918150106,"AQ Master wired x1","Premium 2",149,9.51,1416.89,0.29,410.90,1005.99
2017-09-01,2018,90002007,Girias,India,A2918150106,"AQ Master wired x1","Premium 2",368,9.51,3499.42,0.23,804.87,2694.55
2017-09-01,2018,90002009,Flipkart,India,A2918150106,"AQ Master wired x1","Premium 2",463,9.51,4402.81,0.22,968.62,3434.19
2017-09-01,2018,90002010,Ebay,India,A2918150106,"AQ Master wired x1","Premium 2",198,9.51,1882.84,0.22,414.22,1468.62
2017-09-01,2018,90002011,"Atliq Exclusive",India,A2918150106,"AQ Master wired x1","Premium 2",116,9.51,1103.08,0.29,319.89,783.19
2017-09-01,2018,90002013,Electricalslytical,India,A2918150106,"AQ Master wired x1","Premium 2",438,9.51,4165.07,0.26,1082.92,3082.15
2017-09-01,2018,90002014,Expression,India,A2918150106,"AQ Master wired x1","Premium 2",391,9.51,3718.14,0.30,1115.44,2602.70
2017-09-01,2018,90002015,Propel,India,A2918150106,"AQ Master wired x1","Premium 2",135,9.51,1283.76,0.29,372.29,911.47
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A2918150106,"AQ Master wired x1","Premium 2",105,9.51,998.48,0.22,219.67,778.81
2017-09-01,2018,90006153,Insight,Philiphines,A2918150106,"AQ Master wired x1","Premium 2",42,9.51,399.39,0.30,119.82,279.57
2017-09-01,2018,90007197,"Amazon ","South Korea",A2918150106,"AQ Master wired x1","Premium 2",236,9.51,2244.19,0.20,448.84,1795.35
2017-09-01,2018,90008165,"Forward Stores",Australia,A2918150106,"AQ Master wired x1","Premium 2",111,9.51,1055.53,0.28,295.55,759.98
2017-09-01,2018,90008166,Sound,Australia,A2918150106,"AQ Master wired x1","Premium 2",77,9.51,732.22,0.29,212.34,519.88
2017-09-01,2018,90008167,Electricalsocity,Australia,A2918150106,"AQ Master wired x1","Premium 2",70,9.51,665.65,0.19,126.47,539.18
2017-09-01,2018,90011185,"Epic Stores",France,A2918150106,"AQ Master wired x1","Premium 2",67,9.51,637.12,0.28,178.39,458.73
2017-09-01,2018,90011186,Elite,France,A2918150106,"AQ Master wired x1","Premium 2",64,9.51,608.60,0.21,127.81,480.79
2017-09-01,2018,90011187,"Chip 7",France,A2918150106,"AQ Master wired x1","Premium 2",13,9.51,123.62,0.29,35.85,87.77
2017-09-01,2018,90011189,UniEuro,France,A2918150106,"AQ Master wired x1","Premium 2",9,9.51,85.58,0.30,25.67,59.91
2017-09-01,2018,90011190,"Media Markt",France,A2918150106,"AQ Master wired x1","Premium 2",34,9.51,323.32,0.27,87.30,236.02
2017-09-01,2018,90011191,Sorefoz,France,A2918150106,"AQ Master wired x1","Premium 2",36,9.51,342.33,0.23,78.74,263.59
2017-09-01,2018,90012033,Digimarket,Germany,A2918150106,"AQ Master wired x1","Premium 2",0,9.51,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A2918150106,"AQ Master wired x1","Premium 2",0,9.51,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A2918150106,"AQ Master wired x1","Premium 2",0,9.51,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A2918150106,"AQ Master wired x1","Premium 2",0,9.51,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A2918150106,"AQ Master wired x1","Premium 2",0,9.51,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A2918150106,"AQ Master wired x1","Premium 2",0,9.51,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A2918150106,"AQ Master wired x1","Premium 2",0,9.51,0.00,0.26,0.00,0.00
2017-09-01,2018,90013117,Euronics,Italy,A2918150106,"AQ Master wired x1","Premium 2",13,9.51,123.62,0.20,24.72,98.90
2017-09-01,2018,90013118,Fnac-Darty,Italy,A2918150106,"AQ Master wired x1","Premium 2",19,9.51,180.68,0.26,46.98,133.70
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A2918150106,"AQ Master wired x1","Premium 2",8,9.51,76.07,0.28,21.30,54.77
2017-09-01,2018,90013121,Boulanger,Italy,A2918150106,"AQ Master wired x1","Premium 2",11,9.51,104.60,0.26,27.20,77.40
2017-09-01,2018,90013122,"Radio Popular",Italy,A2918150106,"AQ Master wired x1","Premium 2",9,9.51,85.58,0.19,16.26,69.32
2017-09-01,2018,90013123,Expert,Italy,A2918150106,"AQ Master wired x1","Premium 2",3,9.51,28.53,0.26,7.42,21.11
2017-09-01,2018,90016171,"Electricalsara Stores",Poland,A2918150106,"AQ Master wired x1","Premium 2",8,9.51,76.07,0.27,20.54,55.53
2017-09-01,2018,90016173,Expert,Poland,A2918150106,"AQ Master wired x1","Premium 2",7,9.51,66.57,0.21,13.98,52.59
2017-09-01,2018,90016174,"Currys (Dixons Carphone)",Poland,A2918150106,"AQ Master wired x1","Premium 2",2,9.51,19.02,0.21,3.99,15.03
2017-09-01,2018,90016175,"Argos (Sainsbury's)",Poland,A2918150106,"AQ Master wired x1","Premium 2",3,9.51,28.53,0.26,7.42,21.11
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A2918150106,"AQ Master wired x1","Premium 2",46,9.51,437.43,0.19,83.11,354.32
2017-09-01,2018,90022073,Control,USA,A2918150106,"AQ Master wired x1","Premium 2",215,9.51,2044.50,0.28,572.46,1472.04
2017-09-01,2018,90022074,Flipkart,USA,A2918150106,"AQ Master wired x1","Premium 2",28,9.51,266.26,0.27,71.89,194.37
2017-09-01,2018,90022075,BestBuy,USA,A2918150106,"AQ Master wired x1","Premium 2",26,9.51,247.24,0.26,64.28,182.96
2017-09-01,2018,90022077,"Radio Shack",USA,A2918150106,"AQ Master wired x1","Premium 2",166,9.51,1578.54,0.24,378.85,1199.69
2017-09-01,2018,90022078,Costco,USA,A2918150106,"AQ Master wired x1","Premium 2",205,9.51,1949.41,0.29,565.33,1384.08
2017-09-01,2018,90022079,walmart,USA,A2918150106,"AQ Master wired x1","Premium 2",144,9.51,1369.34,0.28,383.42,985.92
2017-09-01,2018,90022081,Amazon,USA,A2918150106,"AQ Master wired x1","Premium 2",300,9.51,2852.79,0.30,855.84,1996.95
2017-09-01,2018,90022082,"Amazon ",USA,A2918150106,"AQ Master wired x1","Premium 2",29,9.51,275.77,0.30,82.73,193.04
2017-09-01,2018,90022083,Ebay,USA,A2918150106,"AQ Master wired x1","Premium 2",25,9.51,237.73,0.26,61.81,175.92
2017-09-01,2018,90023022,"Nomad Stores",Canada,A2918150106,"AQ Master wired x1","Premium 2",24,9.51,228.22,0.21,47.93,180.29
2017-09-01,2018,90023023,Amazon,Canada,A2918150106,"AQ Master wired x1","Premium 2",27,9.51,256.75,0.28,71.89,184.86
2017-09-01,2018,90023025,"Premium Stores",Canada,A2918150106,"AQ Master wired x1","Premium 2",12,9.51,114.11,0.29,33.09,81.02
2017-09-01,2018,90023026,Relief,Canada,A2918150106,"AQ Master wired x1","Premium 2",7,9.51,66.57,0.30,19.97,46.60
2017-09-01,2018,90023027,Costco,Canada,A2918150106,"AQ Master wired x1","Premium 2",19,9.51,180.68,0.28,50.59,130.09
2017-09-01,2018,90023029,Staples,Canada,A2918150106,"AQ Master wired x1","Premium 2",11,9.51,104.60,0.22,23.01,81.59
2017-09-01,2018,90023030,"Amazon ",Canada,A2918150106,"AQ Master wired x1","Premium 2",17,9.51,161.66,0.21,33.95,127.71
2017-09-01,2018,90027207,"Amazon ",Brazil,A2918150106,"AQ Master wired x1","Premium 2",14,9.51,133.13,0.28,37.28,95.85
2017-09-01,2018,70002017,"Atliq Exclusive",India,A3018150201,"AQ Master wireless x1","Standard 1",424,10.06,4266.67,0.08,341.33,3925.34
2017-09-01,2018,70002018,"Atliq e Store",India,A3018150201,"AQ Master wireless x1","Standard 1",238,10.06,2394.97,0.30,718.49,1676.48
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A3018150201,"AQ Master wireless x1","Standard 1",60,10.06,603.77,0.05,30.19,573.58
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A3018150201,"AQ Master wireless x1","Standard 1",22,10.06,221.38,0.24,53.13,168.25
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A3018150201,"AQ Master wireless x1","Standard 1",7,10.06,70.44,0.11,7.75,62.69
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A3018150201,"AQ Master wireless x1","Standard 1",47,10.06,472.96,0.19,89.86,383.10
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A3018150201,"AQ Master wireless x1","Standard 1",273,10.06,2747.17,0.07,192.30,2554.87
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A3018150201,"AQ Master wireless x1","Standard 1",98,10.06,986.16,0.26,256.40,729.76
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A3018150201,"AQ Master wireless x1","Standard 1",78,10.06,784.91,0.10,78.49,706.42
2017-09-01,2018,70008170,"Atliq e Store",Australia,A3018150201,"AQ Master wireless x1","Standard 1",25,10.06,251.57,0.19,47.80,203.77
2017-09-01,2018,70011193,"Atliq Exclusive",France,A3018150201,"AQ Master wireless x1","Standard 1",37,10.06,372.33,0.05,18.62,353.71
2017-09-01,2018,70011194,"Atliq e Store",France,A3018150201,"AQ Master wireless x1","Standard 1",10,10.06,100.63,0.20,20.13,80.50
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.06,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.06,0.00,0.26,0.00,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A3018150201,"AQ Master wireless x1","Standard 1",3,10.06,30.19,0.06,1.81,28.38
2017-09-01,2018,70013126,"Atliq e Store",Italy,A3018150201,"AQ Master wireless x1","Standard 1",15,10.06,150.94,0.25,37.74,113.20
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A3018150201,"AQ Master wireless x1","Standard 1",2,10.06,20.13,0.09,1.81,18.32
2017-09-01,2018,70016178,"Atliq e Store",Poland,A3018150201,"AQ Master wireless x1","Standard 1",4,10.06,40.25,0.19,7.65,32.60
2017-09-01,2018,70022085,"Atliq e Store",USA,A3018150201,"AQ Master wireless x1","Standard 1",124,10.06,1247.80,0.20,249.56,998.24
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A3018150201,"AQ Master wireless x1","Standard 1",8,10.06,80.50,0.10,8.05,72.45
2017-09-01,2018,80001019,Neptune,China,A3018150201,"AQ Master wireless x1","Standard 1",47,10.06,472.96,0.28,132.43,340.53
2017-09-01,2018,80006154,Synthetic,Philiphines,A3018150201,"AQ Master wireless x1","Standard 1",236,10.06,2374.84,0.27,641.21,1733.63
2017-09-01,2018,80006155,Novus,Philiphines,A3018150201,"AQ Master wireless x1","Standard 1",205,10.06,2062.89,0.28,577.61,1485.28
2017-09-01,2018,80007195,Sage,"South Korea",A3018150201,"AQ Master wireless x1","Standard 1",557,10.06,5605.04,0.30,1681.51,3923.53
2017-09-01,2018,90001021,Taobao,China,A3018150201,"AQ Master wireless x1","Standard 1",20,10.06,201.26,0.28,56.35,144.91
2017-09-01,2018,90002001,"Reliance Digital",India,A3018150201,"AQ Master wireless x1","Standard 1",230,10.06,2314.47,0.25,578.62,1735.85
2017-09-01,2018,90002002,Croma,India,A3018150201,"AQ Master wireless x1","Standard 1",124,10.06,1247.80,0.20,249.56,998.24
2017-09-01,2018,90002003,Ezone,India,A3018150201,"AQ Master wireless x1","Standard 1",205,10.06,2062.89,0.28,577.61,1485.28
2017-09-01,2018,90002005,Lotus,India,A3018150201,"AQ Master wireless x1","Standard 1",119,10.06,1197.49,0.21,251.47,946.02
2017-09-01,2018,90002006,Viveks,India,A3018150201,"AQ Master wireless x1","Standard 1",253,10.06,2545.91,0.29,738.31,1807.60
2017-09-01,2018,90002007,Girias,India,A3018150201,"AQ Master wireless x1","Standard 1",415,10.06,4176.10,0.23,960.50,3215.60
2017-09-01,2018,90002009,Flipkart,India,A3018150201,"AQ Master wireless x1","Standard 1",401,10.06,4035.22,0.22,887.75,3147.47
2017-09-01,2018,90002010,Ebay,India,A3018150201,"AQ Master wireless x1","Standard 1",91,10.06,915.72,0.22,201.46,714.26
2017-09-01,2018,90002011,"Atliq Exclusive",India,A3018150201,"AQ Master wireless x1","Standard 1",121,10.06,1217.61,0.29,353.11,864.50
2017-09-01,2018,90002013,Electricalslytical,India,A3018150201,"AQ Master wireless x1","Standard 1",151,10.06,1519.50,0.26,395.07,1124.43
2017-09-01,2018,90002014,Expression,India,A3018150201,"AQ Master wireless x1","Standard 1",150,10.06,1509.44,0.30,452.83,1056.61
2017-09-01,2018,90002015,Propel,India,A3018150201,"AQ Master wireless x1","Standard 1",242,10.06,2435.22,0.29,706.21,1729.01
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A3018150201,"AQ Master wireless x1","Standard 1",67,10.06,674.21,0.22,148.33,525.88
2017-09-01,2018,90006153,Insight,Philiphines,A3018150201,"AQ Master wireless x1","Standard 1",25,10.06,251.57,0.30,75.47,176.10
2017-09-01,2018,90007197,"Amazon ","South Korea",A3018150201,"AQ Master wireless x1","Standard 1",61,10.06,613.84,0.20,122.77,491.07
2017-09-01,2018,90008165,"Forward Stores",Australia,A3018150201,"AQ Master wireless x1","Standard 1",104,10.06,1046.54,0.28,293.03,753.51
2017-09-01,2018,90008166,Sound,Australia,A3018150201,"AQ Master wireless x1","Standard 1",61,10.06,613.84,0.29,178.01,435.83
2017-09-01,2018,90008167,Electricalsocity,Australia,A3018150201,"AQ Master wireless x1","Standard 1",101,10.06,1016.35,0.19,193.11,823.24
2017-09-01,2018,90011185,"Epic Stores",France,A3018150201,"AQ Master wireless x1","Standard 1",38,10.06,382.39,0.28,107.07,275.32
2017-09-01,2018,90011186,Elite,France,A3018150201,"AQ Master wireless x1","Standard 1",68,10.06,684.28,0.21,143.70,540.58
2017-09-01,2018,90011187,"Chip 7",France,A3018150201,"AQ Master wireless x1","Standard 1",68,10.06,684.28,0.29,198.44,485.84
2017-09-01,2018,90011189,UniEuro,France,A3018150201,"AQ Master wireless x1","Standard 1",24,10.06,241.51,0.30,72.45,169.06
2017-09-01,2018,90011190,"Media Markt",France,A3018150201,"AQ Master wireless x1","Standard 1",67,10.06,674.21,0.27,182.04,492.17
2017-09-01,2018,90011191,Sorefoz,France,A3018150201,"AQ Master wireless x1","Standard 1",57,10.06,573.59,0.23,131.93,441.66
2017-09-01,2018,90012033,Digimarket,Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.06,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.06,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.06,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.06,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.06,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.06,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A3018150201,"AQ Master wireless x1","Standard 1",0,10.06,0.00,0.26,0.00,0.00
2017-09-01,2018,90013117,Euronics,Italy,A3018150201,"AQ Master wireless x1","Standard 1",8,10.06,80.50,0.20,16.10,64.40
2017-09-01,2018,90013118,Fnac-Darty,Italy,A3018150201,"AQ Master wireless x1","Standard 1",11,10.06,110.69,0.26,28.78,81.91
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A3018150201,"AQ Master wireless x1","Standard 1",12,10.06,120.75,0.28,33.81,86.94
2017-09-01,2018,90013121,Boulanger,Italy,A3018150201,"AQ Master wireless x1","Standard 1",15,10.06,150.94,0.26,39.24,111.70
2017-09-01,2018,90013122,"Radio Popular",Italy,A3018150201,"AQ Master wireless x1","Standard 1",15,10.06,150.94,0.19,28.68,122.26
2017-09-01,2018,90013123,Expert,Italy,A3018150201,"AQ Master wireless x1","Standard 1",10,10.06,100.63,0.26,26.16,74.47
2017-09-01,2018,90016171,"Electricalsara Stores",Poland,A3018150201,"AQ Master wireless x1","Standard 1",8,10.06,80.50,0.27,21.74,58.76
2017-09-01,2018,90016173,Expert,Poland,A3018150201,"AQ Master wireless x1","Standard 1",5,10.06,50.31,0.21,10.57,39.74
2017-09-01,2018,90016174,"Currys (Dixons Carphone)",Poland,A3018150201,"AQ Master wireless x1","Standard 1",6,10.06,60.38,0.21,12.68,47.70
2017-09-01,2018,90016175,"Argos (Sainsbury's)",Poland,A3018150201,"AQ Master wireless x1","Standard 1",4,10.06,40.25,0.26,10.47,29.78
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A3018150201,"AQ Master wireless x1","Standard 1",131,10.06,1318.24,0.19,250.47,1067.77
2017-09-01,2018,90022073,Control,USA,A3018150201,"AQ Master wireless x1","Standard 1",116,10.06,1167.30,0.28,326.84,840.46
2017-09-01,2018,90022074,Flipkart,USA,A3018150201,"AQ Master wireless x1","Standard 1",252,10.06,2535.85,0.27,684.68,1851.17
2017-09-01,2018,90022075,BestBuy,USA,A3018150201,"AQ Master wireless x1","Standard 1",150,10.06,1509.44,0.26,392.45,1116.99
2017-09-01,2018,90022077,"Radio Shack",USA,A3018150201,"AQ Master wireless x1","Standard 1",29,10.06,291.82,0.24,70.04,221.78
2017-09-01,2018,90022078,Costco,USA,A3018150201,"AQ Master wireless x1","Standard 1",202,10.06,2032.71,0.29,589.49,1443.22
2017-09-01,2018,90022079,walmart,USA,A3018150201,"AQ Master wireless x1","Standard 1",36,10.06,362.26,0.28,101.43,260.83
2017-09-01,2018,90022081,Amazon,USA,A3018150201,"AQ Master wireless x1","Standard 1",237,10.06,2384.91,0.30,715.47,1669.44
2017-09-01,2018,90022082,"Amazon ",USA,A3018150201,"AQ Master wireless x1","Standard 1",149,10.06,1499.37,0.30,449.81,1049.56
2017-09-01,2018,90022083,Ebay,USA,A3018150201,"AQ Master wireless x1","Standard 1",160,10.06,1610.06,0.26,418.62,1191.44
2017-09-01,2018,90023022,"Nomad Stores",Canada,A3018150201,"AQ Master wireless x1","Standard 1",5,10.06,50.31,0.21,10.57,39.74
2017-09-01,2018,90023023,Amazon,Canada,A3018150201,"AQ Master wireless x1","Standard 1",39,10.06,392.45,0.28,109.89,282.56
2017-09-01,2018,90023025,"Premium Stores",Canada,A3018150201,"AQ Master wireless x1","Standard 1",17,10.06,171.07,0.29,49.61,121.46
2017-09-01,2018,90023026,Relief,Canada,A3018150201,"AQ Master wireless x1","Standard 1",19,10.06,191.20,0.30,57.36,133.84
2017-09-01,2018,90023027,Costco,Canada,A3018150201,"AQ Master wireless x1","Standard 1",28,10.06,281.76,0.28,78.89,202.87
2017-09-01,2018,90023029,Staples,Canada,A3018150201,"AQ Master wireless x1","Standard 1",26,10.06,261.64,0.22,57.56,204.08
2017-09-01,2018,90023030,"Amazon ",Canada,A3018150201,"AQ Master wireless x1","Standard 1",22,10.06,221.38,0.21,46.49,174.89
2017-09-01,2018,90027207,"Amazon ",Brazil,A3018150201,"AQ Master wireless x1","Standard 1",11,10.06,110.69,0.28,30.99,79.70
2017-09-01,2018,70002017,"Atliq Exclusive",India,A3018150202,"AQ Master wireless x1","Standard 2",174,9.95,1732.10,0.08,138.57,1593.53
2017-09-01,2018,70002018,"Atliq e Store",India,A3018150202,"AQ Master wireless x1","Standard 2",50,9.95,497.73,0.30,149.32,348.41
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A3018150202,"AQ Master wireless x1","Standard 2",53,9.95,527.59,0.05,26.38,501.21
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A3018150202,"AQ Master wireless x1","Standard 2",103,9.95,1025.32,0.24,246.08,779.24
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A3018150202,"AQ Master wireless x1","Standard 2",26,9.95,258.82,0.11,28.47,230.35
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A3018150202,"AQ Master wireless x1","Standard 2",41,9.95,408.14,0.19,77.55,330.59
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A3018150202,"AQ Master wireless x1","Standard 2",38,9.95,378.27,0.07,26.48,351.79
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A3018150202,"AQ Master wireless x1","Standard 2",194,9.95,1931.19,0.26,502.11,1429.08
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A3018150202,"AQ Master wireless x1","Standard 2",119,9.95,1184.60,0.10,118.46,1066.14
2017-09-01,2018,70008170,"Atliq e Store",Australia,A3018150202,"AQ Master wireless x1","Standard 2",115,9.95,1144.78,0.19,217.51,927.27
2017-09-01,2018,70011193,"Atliq Exclusive",France,A3018150202,"AQ Master wireless x1","Standard 2",26,9.95,258.82,0.05,12.94,245.88
2017-09-01,2018,70011194,"Atliq e Store",France,A3018150202,"AQ Master wireless x1","Standard 2",19,9.95,189.14,0.20,37.83,151.31
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A3018150202,"AQ Master wireless x1","Standard 2",0,9.95,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A3018150202,"AQ Master wireless x1","Standard 2",0,9.95,0.00,0.26,0.00,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A3018150202,"AQ Master wireless x1","Standard 2",4,9.95,39.82,0.06,2.39,37.43
