date,fiscal_year,product_code,customer_code,sold_quantity
2017-09-01,2018,A2918150103,70012042,0
2017-09-01,2018,A2918150103,70012043,0
2017-09-01,2018,A2918150103,70013125,6
2017-09-01,2018,A2918150103,70013126,8
2017-09-01,2018,A2918150103,70016177,2
2017-09-01,2018,A2918150103,70016178,5
2017-09-01,2018,A2918150103,70022085,100
2017-09-01,2018,A2918150103,70023031,7
2017-09-01,2018,A2918150103,80001019,43
2017-09-01,2018,A2918150103,80006154,70
2017-09-01,2018,A2918150103,80006155,33
2017-09-01,2018,A2918150103,80007195,535
2017-09-01,2018,A2918150103,90001021,16
2017-09-01,2018,A2918150103,90002001,333
2017-09-01,2018,A2918150103,90002002,277
2017-09-01,2018,A2918150103,90002003,93
2017-09-01,2018,A2918150103,90002005,423
2017-09-01,2018,A2918150103,90002006,324
2017-09-01,2018,A2918150103,90002007,255
2017-09-01,2018,A2918150103,90002009,428
2017-09-01,2018,A2918150103,90002010,220
2017-09-01,2018,A2918150103,90002011,56
2017-09-01,2018,A2918150103,90002013,119
2017-09-01,2018,A2918150103,90002014,72
2017-09-01,2018,A2918150103,90002015,288
2017-09-01,2018,A2918150103,90003179,78
2017-09-01,2018,A2918150103,90006153,10
2017-09-01,2018,A2918150103,90007197,102
2017-09-01,2018,A2918150103,90008165,13
2017-09-01,2018,A2918150103,90008166,54
2017-09-01,2018,A2918150103,90008167,50
2017-09-01,2018,A2918150103,90011185,27
2017-09-01,2018,A2918150103,90011186,58
2017-09-01,2018,A2918150103,90011187,25
2017-09-01,2018,A2918150103,90011189,59
2017-09-01,2018,A2918150103,90011190,46
2017-09-01,2018,A2918150103,90011191,63
2017-09-01,2018,A2918150103,90012033,0
2017-09-01,2018,A2918150103,90012034,0
2017-09-01,2018,A2918150103,90012035,0
2017-09-01,2018,A2918150103,90012037,0
2017-09-01,2018,A2918150103,90012038,0
2017-09-01,2018,A2918150103,90012039,0
2017-09-01,2018,A2918150103,90012041,0
2017-09-01,2018,A2918150103,90013117,16
2017-09-01,2018,A2918150103,90013118,5
2017-09-01,2018,A2918150103,90013119,12
2017-09-01,2018,A2918150103,90013121,17
2017-09-01,2018,A2918150103,90013122,18
2017-09-01,2018,A2918150103,90013123,4
2017-09-01,2018,A2918150103,90016171,5
2017-09-01,2018,A2918150103,90016173,5
2017-09-01,2018,A2918150103,90016174,6
2017-09-01,2018,A2918150103,90016175,8
2017-09-01,2018,A2918150103,90022071,50
2017-09-01,2018,A2918150103,90022073,80
2017-09-01,2018,A2918150103,90022074,124
2017-09-01,2018,A2918150103,90022075,96
2017-09-01,2018,A2918150103,90022077,119
2017-09-01,2018,A2918150103,90022078,77
2017-09-01,2018,A2918150103,90022079,94
2017-09-01,2018,A2918150103,90022081,40
2017-09-01,2018,A2918150103,90022082,55
2017-09-01,2018,A2918150103,90022083,67
2017-09-01,2018,A2918150103,90023022,16
2017-09-01,2018,A2918150103,90023023,42
2017-09-01,2018,A2918150103,90023025,6
2017-09-01,2018,A2918150103,90023026,25
2017-09-01,2018,A2918150103,90023027,16
2017-09-01,2018,A2918150103,90023029,20
2017-09-01,2018,A2918150103,90023030,9
2017-09-01,2018,A2918150103,90027207,34
2017-09-01,2018,A2918150104,70002017,55
2017-09-01,2018,A2918150104,70002018,241
2017-09-01,2018,A2918150104,70003181,33
2017-09-01,2018,A2918150104,70003182,25
2017-09-01,2018,A2918150104,70006157,24
2017-09-01,2018,A2918150104,70006158,26
2017-09-01,2018,A2918150104,70007198,125
2017-09-01,2018,A2918150104,70007199,137
2017-09-01,2018,A2918150104,70008169,55
2017-09-01,2018,A2918150104,70008170,120
2017-09-01,2018,A2918150104,70011193,66
2017-09-01,2018,A2918150104,70011194,17
2017-09-01,2018,A2918150104,70012042,0
2017-09-01,2018,A2918150104,70012043,0
2017-09-01,2018,A2918150104,70013125,16
2017-09-01,2018,A2918150104,70013126,8
2017-09-01,2018,A2918150104,70016177,3
2017-09-01,2018,A2918150104,70016178,4
2017-09-01,2018,A2918150104,70022085,135
2017-09-01,2018,A2918150104,70023031,20
2017-09-01,2018,A2918150104,80001019,56
2017-09-01,2018,A2918150104,80006154,120
2017-09-01,2018,A2918150104,80006155,77
2017-09-01,2018,A2918150104,80007195,831
2017-09-01,2018,A2918150104,90001021,8
2017-09-01,2018,A2918150104,90002001,412
2017-09-01,2018,A2918150104,90002002,431
2017-09-01,2018,A2918150104,90002003,402
2017-09-01,2018,A2918150104,90002005,373
2017-09-01,2018,A2918150104,90002006,193
2017-09-01,2018,A2918150104,90002007,265
2017-09-01,2018,A2918150104,90002009,347
2017-09-01,2018,A2918150104,90002010,156
2017-09-01,2018,A2918150104,90002011,408
2017-09-01,2018,A2918150104,90002013,116
2017-09-01,2018,A2918150104,90002014,138
2017-09-01,2018,A2918150104,90002015,83
2017-09-01,2018,A2918150104,90003179,38
2017-09-01,2018,A2918150104,90006153,52
2017-09-01,2018,A2918150104,90007197,92
2017-09-01,2018,A2918150104,90008165,120
2017-09-01,2018,A2918150104,90008166,120
2017-09-01,2018,A2918150104,90008167,94
2017-09-01,2018,A2918150104,90011185,69
2017-09-01,2018,A2918150104,90011186,16
2017-09-01,2018,A2918150104,90011187,73
2017-09-01,2018,A2918150104,90011189,38
2017-09-01,2018,A2918150104,90011190,74
2017-09-01,2018,A2918150104,90011191,14
2017-09-01,2018,A2918150104,90012033,0
2017-09-01,2018,A2918150104,90012034,0
2017-09-01,2018,A2918150104,90012035,0
2017-09-01,2018,A2918150104,90012037,0
2017-09-01,2018,A2918150104,90012038,0
2017-09-01,2018,A2918150104,90012039,0
2017-09-01,2018,A2918150104,90012041,0
2017-09-01,2018,A2918150104,90013117,9
2017-09-01,2018,A2918150104,90013118,6
2017-09-01,2018,A2918150104,90013119,8
2017-09-01,2018,A2918150104,90013121,6
2017-09-01,2018,A2918150104,90013122,16
2017-09-01,2018,A2918150104,90013123,19
2017-09-01,2018,A2918150104,90016171,1
2017-09-01,2018,A2918150104,90016173,6
2017-09-01,2018,A2918150104,90016174,2
2017-09-01,2018,A2918150104,90016175,2
2017-09-01,2018,A2918150104,90022071,179
2017-09-01,2018,A2918150104,90022073,83
2017-09-01,2018,A2918150104,90022074,216
2017-09-01,2018,A2918150104,90022075,33
2017-09-01,2018,A2918150104,90022077,50
2017-09-01,2018,A2918150104,90022078,72
2017-09-01,2018,A2918150104,90022079,49
2017-09-01,2018,A2918150104,90022081,259
2017-09-01,2018,A2918150104,90022082,34
2017-09-01,2018,A2918150104,90022083,162
2017-09-01,2018,A2918150104,90023022,15
2017-09-01,2018,A2918150104,90023023,14
2017-09-01,2018,A2918150104,90023025,27
2017-09-01,2018,A2918150104,90023026,10
2017-09-01,2018,A2918150104,90023027,10
2017-09-01,2018,A2918150104,90023029,29
2017-09-01,2018,A2918150104,90023030,17
2017-09-01,2018,A2918150104,90027207,20
2017-09-01,2018,A2918150105,70002017,226
2017-09-01,2018,A2918150105,70002018,258
2017-09-01,2018,A2918150105,70003181,50
2017-09-01,2018,A2918150105,70003182,125
2017-09-01,2018,A2918150105,70006157,11
2017-09-01,2018,A2918150105,70006158,13
2017-09-01,2018,A2918150105,70007198,84
2017-09-01,2018,A2918150105,70007199,38
2017-09-01,2018,A2918150105,70008169,68
2017-09-01,2018,A2918150105,70008170,57
2017-09-01,2018,A2918150105,70011193,50
2017-09-01,2018,A2918150105,70011194,42
2017-09-01,2018,A2918150105,70012042,0
2017-09-01,2018,A2918150105,70012043,0
2017-09-01,2018,A2918150105,70013125,3
2017-09-01,2018,A2918150105,70013126,11
2017-09-01,2018,A2918150105,70016177,7
2017-09-01,2018,A2918150105,70016178,1
2017-09-01,2018,A2918150105,70022085,78
2017-09-01,2018,A2918150105,70023031,13
2017-09-01,2018,A2918150105,80001019,73
2017-09-01,2018,A2918150105,80006154,100
2017-09-01,2018,A2918150105,80006155,203
2017-09-01,2018,A2918150105,80007195,774
2017-09-01,2018,A2918150105,90001021,3
2017-09-01,2018,A2918150105,90002001,212
2017-09-01,2018,A2918150105,90002002,363
2017-09-01,2018,A2918150105,90002003,124
2017-09-01,2018,A2918150105,90002005,415
2017-09-01,2018,A2918150105,90002006,371
2017-09-01,2018,A2918150105,90002007,332
2017-09-01,2018,A2918150105,90002009,261
2017-09-01,2018,A2918150105,90002010,390
2017-09-01,2018,A2918150105,90002011,54
2017-09-01,2018,A2918150105,90002013,415
2017-09-01,2018,A2918150105,90002014,172
2017-09-01,2018,A2918150105,90002015,311
2017-09-01,2018,A2918150105,90003179,106
2017-09-01,2018,A2918150105,90006153,39
2017-09-01,2018,A2918150105,90007197,245
2017-09-01,2018,A2918150105,90008165,24
2017-09-01,2018,A2918150105,90008166,16
2017-09-01,2018,A2918150105,90008167,89
2017-09-01,2018,A2918150105,90011185,51
2017-09-01,2018,A2918150105,90011186,29
2017-09-01,2018,A2918150105,90011187,23
2017-09-01,2018,A2918150105,90011189,52
2017-09-01,2018,A2918150105,90011190,51
2017-09-01,2018,A2918150105,90011191,81
2017-09-01,2018,A2918150105,90012033,0
2017-09-01,2018,A2918150105,90012034,0
2017-09-01,2018,A2918150105,90012035,0
2017-09-01,2018,A2918150105,90012037,0
2017-09-01,2018,A2918150105,90012038,0
2017-09-01,2018,A2918150105,90012039,0
2017-09-01,2018,A2918150105,90012041,0
2017-09-01,2018,A2918150105,90013117,3
2017-09-01,2018,A2918150105,90013118,8
2017-09-01,2018,A2918150105,90013119,11
2017-09-01,2018,A2918150105,90013121,10
2017-09-01,2018,A2918150105,90013122,4
2017-09-01,2018,A2918150105,90013123,18
2017-09-01,2018,A2918150105,90016171,6
2017-09-01,2018,A2918150105,90016173,8
2017-09-01,2018,A2918150105,90016174,5
2017-09-01,2018,A2918150105,90016175,7
2017-09-01,2018,A2918150105,90022071,47
2017-09-01,2018,A2918150105,90022073,107
2017-09-01,2018,A2918150105,90022074,257
2017-09-01,2018,A2918150105,90022075,149
2017-09-01,2018,A2918150105,90022077,36
2017-09-01,2018,A2918150105,90022078,61
2017-09-01,2018,A2918150105,90022079,57
2017-09-01,2018,A2918150105,90022081,191
2017-09-01,2018,A2918150105,90022082,202
2017-09-01,2018,A2918150105,90022083,152
2017-09-01,2018,A2918150105,90023022,24
2017-09-01,2018,A2918150105,90023023,34
2017-09-01,2018,A2918150105,90023025,4
2017-09-01,2018,A2918150105,90023026,22
2017-09-01,2018,A2918150105,90023027,26
2017-09-01,2018,A2918150105,90023029,12
2017-09-01,2018,A2918150105,90023030,20
2017-09-01,2018,A2918150105,90027207,8
2017-09-01,2018,A2918150106,70002017,284
2017-09-01,2018,A2918150106,70002018,274
2017-09-01,2018,A2918150106,70003181,87
2017-09-01,2018,A2918150106,70003182,26
2017-09-01,2018,A2918150106,70006157,25
2017-09-01,2018,A2918150106,70006158,48
2017-09-01,2018,A2918150106,70007198,148
2017-09-01,2018,A2918150106,70007199,236
2017-09-01,2018,A2918150106,70008169,67
2017-09-01,2018,A2918150106,70008170,37
2017-09-01,2018,A2918150106,70011193,78
2017-09-01,2018,A2918150106,70011194,79
2017-09-01,2018,A2918150106,70012042,0
2017-09-01,2018,A2918150106,70012043,0
2017-09-01,2018,A2918150106,70013125,17
2017-09-01,2018,A2918150106,70013126,9
2017-09-01,2018,A2918150106,70016177,5
2017-09-01,2018,A2918150106,70016178,4
2017-09-01,2018,A2918150106,70022085,26
2017-09-01,2018,A2918150106,70023031,23
2017-09-01,2018,A2918150106,80001019,79
2017-09-01,2018,A2918150106,80006154,78
2017-09-01,2018,A2918150106,80006155,168
2017-09-01,2018,A2918150106,80007195,592
2017-09-01,2018,A2918150106,90001021,11
2017-09-01,2018,A2918150106,90002001,415
2017-09-01,2018,A2918150106,90002002,355
2017-09-01,2018,A2918150106,90002003,340
2017-09-01,2018,A2918150106,90002005,251
2017-09-01,2018,A2918150106,90002006,149
2017-09-01,2018,A2918150106,90002007,368
2017-09-01,2018,A2918150106,90002009,463
2017-09-01,2018,A2918150106,90002010,198
2017-09-01,2018,A2918150106,90002011,116
2017-09-01,2018,A2918150106,90002013,438
2017-09-01,2018,A2918150106,90002014,391
2017-09-01,2018,A2918150106,90002015,135
2017-09-01,2018,A2918150106,90003179,105
2017-09-01,2018,A2918150106,90006153,42
2017-09-01,2018,A2918150106,90007197,236
2017-09-01,2018,A2918150106,90008165,111
2017-09-01,2018,A2918150106,90008166,77
2017-09-01,2018,A2918150106,90008167,70
2017-09-01,2018,A2918150106,90011185,67
2017-09-01,2018,A2918150106,90011186,64
2017-09-01,2018,A2918150106,90011187,13
2017-09-01,2018,A2918150106,90011189,9
2017-09-01,2018,A2918150106,90011190,34
2017-09-01,2018,A2918150106,90011191,36
2017-09-01,2018,A2918150106,90012033,0
2017-09-01,2018,A2918150106,90012034,0
2017-09-01,2018,A2918150106,90012035,0
2017-09-01,2018,A2918150106,90012037,0
2017-09-01,2018,A2918150106,90012038,0
2017-09-01,2018,A2918150106,90012039,0
2017-09-01,2018,A2918150106,90012041,0
2017-09-01,2018,A2918150106,90013117,13
2017-09-01,2018,A2918150106,90013118,19
2017-09-01,2018,A2918150106,90013119,8
2017-09-01,2018,A2918150106,90013121,11
2017-09-01,2018,A2918150106,90013122,9
2017-09-01,2018,A2918150106,90013123,3
2017-09-01,2018,A2918150106,90016171,8
2017-09-01,2018,A2918150106,90016173,7
2017-09-01,2018,A2918150106,90016174,2
2017-09-01,2018,A2918150106,90016175,3
2017-09-01,2018,A2918150106,90022071,46
2017-09-01,2018,A2918150106,90022073,215
2017-09-01,2018,A2918150106,90022074,28
2017-09-01,2018,A2918150106,90022075,26
2017-09-01,2018,A2918150106,90022077,166
2017-09-01,2018,A2918150106,90022078,205
2017-09-01,2018,A2918150106,90022079,144
2017-09-01,2018,A2918150106,90022081,300
2017-09-01,2018,A2918150106,90022082,29
2017-09-01,2018,A2918150106,90022083,25
2017-09-01,2018,A2918150106,90023022,24
2017-09-01,2018,A2918150106,90023023,27
2017-09-01,2018,A2918150106,90023025,12
2017-09-01,2018,A2918150106,90023026,7
2017-09-01,2018,A2918150106,90023027,19
2017-09-01,2018,A2918150106,90023029,11
2017-09-01,2018,A2918150106,90023030,17
2017-09-01,2018,A2918150106,90027207,14
2017-09-01,2018,A3018150201,70002017,424
2017-09-01,2018,A3018150201,70002018,238
2017-09-01,2018,A3018150201,70003181,60
2017-09-01,2018,A3018150201,70003182,22
2017-09-01,2018,A3018150201,70006157,7
2017-09-01,2018,A3018150201,70006158,47
2017-09-01,2018,A3018150201,70007198,273
2017-09-01,2018,A3018150201,70007199,98
2017-09-01,2018,A3018150201,70008169,78
2017-09-01,2018,A3018150201,70008170,25
2017-09-01,2018,A3018150201,70011193,37
2017-09-01,2018,A3018150201,70011194,10
2017-09-01,2018,A3018150201,70012042,0
2017-09-01,2018,A3018150201,70012043,0
2017-09-01,2018,A3018150201,70013125,3
2017-09-01,2018,A3018150201,70013126,15
2017-09-01,2018,A3018150201,70016177,2
2017-09-01,2018,A3018150201,70016178,4
2017-09-01,2018,A3018150201,70022085,124
2017-09-01,2018,A3018150201,70023031,8
2017-09-01,2018,A3018150201,80001019,47
2017-09-01,2018,A3018150201,80006154,236
2017-09-01,2018,A3018150201,80006155,205
2017-09-01,2018,A3018150201,80007195,557
2017-09-01,2018,A3018150201,90001021,20
2017-09-01,2018,A3018150201,90002001,230
2017-09-01,2018,A3018150201,90002002,124
2017-09-01,2018,A3018150201,90002003,205
2017-09-01,2018,A3018150201,90002005,119
2017-09-01,2018,A3018150201,90002006,253
2017-09-01,2018,A3018150201,90002007,415
2017-09-01,2018,A3018150201,90002009,401
2017-09-01,2018,A3018150201,90002010,91
2017-09-01,2018,A3018150201,90002011,121
2017-09-01,2018,A3018150201,90002013,151
2017-09-01,2018,A3018150201,90002014,150
2017-09-01,2018,A3018150201,90002015,242
2017-09-01,2018,A3018150201,90003179,67
2017-09-01,2018,A3018150201,90006153,25
2017-09-01,2018,A3018150201,90007197,61
2017-09-01,2018,A3018150201,90008165,104
2017-09-01,2018,A3018150201,90008166,61
2017-09-01,2018,A3018150201,90008167,101
2017-09-01,2018,A3018150201,90011185,38
2017-09-01,2018,A3018150201,90011186,68
2017-09-01,2018,A3018150201,90011187,68
2017-09-01,2018,A3018150201,90011189,24
2017-09-01,2018,A3018150201,90011190,67
2017-09-01,2018,A3018150201,90011191,57
2017-09-01,2018,A3018150201,90012033,0
2017-09-01,2018,A3018150201,90012034,0
2017-09-01,2018,A3018150201,90012035,0
2017-09-01,2018,A3018150201,90012037,0
2017-09-01,2018,A3018150201,90012038,0
2017-09-01,2018,A3018150201,90012039,0
2017-09-01,2018,A3018150201,90012041,0
2017-09-01,2018,A3018150201,90013117,8
2017-09-01,2018,A3018150201,90013118,11
2017-09-01,2018,A3018150201,90013119,12
2017-09-01,2018,A3018150201,90013121,15
2017-09-01,2018,A3018150201,90013122,15
2017-09-01,2018,A3018150201,90013123,10
2017-09-01,2018,A3018150201,90016171,8
2017-09-01,2018,A3018150201,90016173,5
2017-09-01,2018,A3018150201,90016174,6
2017-09-01,2018,A3018150201,90016175,4
2017-09-01,2018,A3018150201,90022071,131
2017-09-01,2018,A3018150201,90022073,116
2017-09-01,2018,A3018150201,90022074,252
2017-09-01,2018,A3018150201,90022075,150
2017-09-01,2018,A3018150201,90022077,29
2017-09-01,2018,A3018150201,90022078,202
2017-09-01,2018,A3018150201,90022079,36
2017-09-01,2018,A3018150201,90022081,237
2017-09-01,2018,A3018150201,90022082,149
2017-09-01,2018,A3018150201,90022083,160
2017-09-01,2018,A3018150201,90023022,5
2017-09-01,2018,A3018150201,90023023,39
2017-09-01,2018,A3018150201,90023025,17
2017-09-01,2018,A3018150201,90023026,19
2017-09-01,2018,A3018150201,90023027,28
2017-09-01,2018,A3018150201,90023029,26
2017-09-01,2018,A3018150201,90023030,22
2017-09-01,2018,A3018150201,90027207,11
2017-09-01,2018,A3018150202,70002017,174
2017-09-01,2018,A3018150202,70002018,50
2017-09-01,2018,A3018150202,70003181,53
2017-09-01,2018,A3018150202,70003182,103
2017-09-01,2018,A3018150202,70006157,26
2017-09-01,2018,A3018150202,70006158,41
2017-09-01,2018,A3018150202,70007198,38
2017-09-01,2018,A3018150202,70007199,194
2017-09-01,2018,A3018150202,70008169,119
2017-09-01,2018,A3018150202,70008170,115
2017-09-01,2018,A3018150202,70011193,26
2017-09-01,2018,A3018150202,70011194,19
2017-09-01,2018,A3018150202,70012042,0
2017-09-01,2018,A3018150202,70012043,0
2017-09-01,2018,A3018150202,70013125,4
2017-09-01,2018,A3018150202,70013126,8
2017-09-01,2018,A3018150202,70016177,7
2017-09-01,2018,A3018150202,70016178,4
2017-09-01,2018,A3018150202,70022085,132
2017-09-01,2018,A3018150202,70023031,12
2017-09-01,2018,A3018150202,80001019,36
2017-09-01,2018,A3018150202,80006154,216
2017-09-01,2018,A3018150202,80006155,171
2017-09-01,2018,A3018150202,80007195,449
2017-09-01,2018,A3018150202,90001021,20
2017-09-01,2018,A3018150202,90002001,182
2017-09-01,2018,A3018150202,90002002,110
2017-09-01,2018,A3018150202,90002003,156
2017-09-01,2018,A3018150202,90002005,275
2017-09-01,2018,A3018150202,90002006,158
2017-09-01,2018,A3018150202,90002007,85
2017-09-01,2018,A3018150202,90002009,541
2017-09-01,2018,A3018150202,90002010,98
2017-09-01,2018,A3018150202,90002011,295
2017-09-01,2018,A3018150202,90002013,206
2017-09-01,2018,A3018150202,90002014,158
2017-09-01,2018,A3018150202,90002015,344
2017-09-01,2018,A3018150202,90003179,64
2017-09-01,2018,A3018150202,90006153,24
2017-09-01,2018,A3018150202,90007197,133
2017-09-01,2018,A3018150202,90008165,118
2017-09-01,2018,A3018150202,90008166,106
2017-09-01,2018,A3018150202,90008167,56
2017-09-01,2018,A3018150202,90011185,67
2017-09-01,2018,A3018150202,90011186,74
2017-09-01,2018,A3018150202,90011187,74
2017-09-01,2018,A3018150202,90011189,58
2017-09-01,2018,A3018150202,90011190,43
2017-09-01,2018,A3018150202,90011191,70
2017-09-01,2018,A3018150202,90012033,0
2017-09-01,2018,A3018150202,90012034,0
2017-09-01,2018,A3018150202,90012035,0
2017-09-01,2018,A3018150202,90012037,0
2017-09-01,2018,A3018150202,90012038,0
2017-09-01,2018,A3018150202,90012039,0
2017-09-01,2018,A3018150202,90012041,0
2017-09-01,2018,A3018150202,90013117,18
2017-09-01,2018,A3018150202,90013118,6
2017-09-01,2018,A3018150202,90013119,16
2017-09-01,2018,A3018150202,90013121,3
2017-09-01,2018,A3018150202,90013122,11
2017-09-01,2018,A3018150202,90013123,4
2017-09-01,2018,A3018150202,90016171,1
2017-09-01,2018,A3018150202,90016173,4
2017-09-01,2018,A3018150202,90016174,4
2017-09-01,2018,A3018150202,90016175,2
2017-09-01,2018,A3018150202,90022071,52
2017-09-01,2018,A3018150202,90022073,211
2017-09-01,2018,A3018150202,90022074,82
2017-09-01,2018,A3018150202,90022075,147
2017-09-01,2018,A3018150202,90022077,102
2017-09-01,2018,A3018150202,90022078,149
2017-09-01,2018,A3018150202,90022079,208
2017-09-01,2018,A3018150202,90022081,77
2017-09-01,2018,A3018150202,90022082,179
2017-09-01,2018,A3018150202,90022083,121
2017-09-01,2018,A3018150202,90023022,4
2017-09-01,2018,A3018150202,90023023,31
2017-09-01,2018,A3018150202,90023025,23
2017-09-01,2018,A3018150202,90023026,5
2017-09-01,2018,A3018150202,90023027,20
2017-09-01,2018,A3018150202,90023029,11
2017-09-01,2018,A3018150202,90023030,6
2017-09-01,2018,A3018150202,90027207,53
2017-09-01,2018,A3018150203,70002017,112
2017-09-01,2018,A3018150203,70002018,231
2017-09-01,2018,A3018150203,70003181,94
2017-09-01,2018,A3018150203,70003182,73
2017-09-01,2018,A3018150203,70006157,10
2017-09-01,2018,A3018150203,70006158,37
2017-09-01,2018,A3018150203,70007198,123
2017-09-01,2018,A3018150203,70007199,209
2017-09-01,2018,A3018150203,70008169,34
2017-09-01,2018,A3018150203,70008170,71
2017-09-01,2018,A3018150203,70011193,37
2017-09-01,2018,A3018150203,70011194,48
2017-09-01,2018,A3018150203,70012042,0
2017-09-01,2018,A3018150203,70012043,0
2017-09-01,2018,A3018150203,70013125,3
2017-09-01,2018,A3018150203,70013126,16
2017-09-01,2018,A3018150203,70016177,6
2017-09-01,2018,A3018150203,70016178,5
2017-09-01,2018,A3018150203,70022085,147
2017-09-01,2018,A3018150203,70023031,16
2017-09-01,2018,A3018150203,80001019,33
2017-09-01,2018,A3018150203,80006154,114
2017-09-01,2018,A3018150203,80006155,145
2017-09-01,2018,A3018150203,80007195,1096
2017-09-01,2018,A3018150203,90001021,19
2017-09-01,2018,A3018150203,90002001,357
2017-09-01,2018,A3018150203,90002002,159
2017-09-01,2018,A3018150203,90002003,74
2017-09-01,2018,A3018150203,90002005,420
2017-09-01,2018,A3018150203,90002006,274
2017-09-01,2018,A3018150203,90002007,50
2017-09-01,2018,A3018150203,90002009,165
2017-09-01,2018,A3018150203,90002010,171
2017-09-01,2018,A3018150203,90002011,264
2017-09-01,2018,A3018150203,90002013,206
2017-09-01,2018,A3018150203,90002014,149
2017-09-01,2018,A3018150203,90002015,86
2017-09-01,2018,A3018150203,90003179,20
2017-09-01,2018,A3018150203,90006153,48
2017-09-01,2018,A3018150203,90007197,79
2017-09-01,2018,A3018150203,90008165,16
2017-09-01,2018,A3018150203,90008166,90
2017-09-01,2018,A3018150203,90008167,86
2017-09-01,2018,A3018150203,90011185,58
2017-09-01,2018,A3018150203,90011186,59
2017-09-01,2018,A3018150203,90011187,58
2017-09-01,2018,A3018150203,90011189,44
2017-09-01,2018,A3018150203,90011190,35
2017-09-01,2018,A3018150203,90011191,66
2017-09-01,2018,A3018150203,90012033,0
2017-09-01,2018,A3018150203,90012034,0
2017-09-01,2018,A3018150203,90012035,0
2017-09-01,2018,A3018150203,90012037,0
2017-09-01,2018,A3018150203,90012038,0
2017-09-01,2018,A3018150203,90012039,0
2017-09-01,2018,A3018150203,90012041,0
2017-09-01,2018,A3018150203,90013117,3
2017-09-01,2018,A3018150203,90013118,16
2017-09-01,2018,A3018150203,90013119,10
2017-09-01,2018,A3018150203,90013121,16
2017-09-01,2018,A3018150203,90013122,4
2017-09-01,2018,A3018150203,90013123,18
2017-09-01,2018,A3018150203,90016171,6
2017-09-01,2018,A3018150203,90016173,5
2017-09-01,2018,A3018150203,90016174,4
2017-09-01,2018,A3018150203,90016175,8
2017-09-01,2018,A3018150203,90022071,200
2017-09-01,2018,A3018150203,90022073,139
2017-09-01,2018,A3018150203,90022074,280
2017-09-01,2018,A3018150203,90022075,24
2017-09-01,2018,A3018150203,90022077,72
2017-09-01,2018,A3018150203,90022078,166
2017-09-01,2018,A3018150203,90022079,98
2017-09-01,2018,A3018150203,90022081,177
2017-09-01,2018,A3018150203,90022082,212
2017-09-01,2018,A3018150203,90022083,48
2017-09-01,2018,A3018150203,90023022,25
2017-09-01,2018,A3018150203,90023023,33
2017-09-01,2018,A3018150203,90023025,28
2017-09-01,2018,A3018150203,90023026,23
2017-09-01,2018,A3018150203,90023027,7
2017-09-01,2018,A3018150203,90023029,19
2017-09-01,2018,A3018150203,90023030,27
2017-09-01,2018,A3018150203,90027207,35
2017-09-01,2018,A3019150204,70002017,301
2017-09-01,2018,A3019150204,70002018,191
2017-09-01,2018,A3019150204,70003181,59
2017-09-01,2018,A3019150204,70003182,55
2017-09-01,2018,A3019150204,70006157,38
2017-09-01,2018,A3019150204,70006158,9
2017-09-01,2018,A3019150204,70007198,265
2017-09-01,2018,A3019150204,70007199,45
2017-09-01,2018,A3019150204,70008169,44
2017-09-01,2018,A3019150204,70008170,46
2017-09-01,2018,A3019150204,70011193,71
2017-09-01,2018,A3019150204,70011194,74
2017-09-01,2018,A3019150204,70012042,0
2017-09-01,2018,A3019150204,70012043,0
2017-09-01,2018,A3019150204,70013125,8
2017-09-01,2018,A3019150204,70013126,3
2017-09-01,2018,A3019150204,70016177,8
2017-09-01,2018,A3019150204,70016178,7
2017-09-01,2018,A3019150204,70022085,203
2017-09-01,2018,A3019150204,70023031,28
2017-09-01,2018,A3019150204,80001019,51
2017-09-01,2018,A3019150204,80006154,144
2017-09-01,2018,A3019150204,80006155,35
2017-09-01,2018,A3019150204,80007195,831
2017-09-01,2018,A3019150204,90001021,12
2017-09-01,2018,A3019150204,90002001,141
2017-09-01,2018,A3019150204,90002002,198
2017-09-01,2018,A3019150204,90002003,235
2017-09-01,2018,A3019150204,90002005,263
2017-09-01,2018,A3019150204,90002006,430
2017-09-01,2018,A3019150204,90002007,320
2017-09-01,2018,A3019150204,90002009,547
2017-09-01,2018,A3019150204,90002010,321
2017-09-01,2018,A3019150204,90002011,98
2017-09-01,2018,A3019150204,90002013,86
2017-09-01,2018,A3019150204,90002014,103
2017-09-01,2018,A3019150204,90002015,324
2017-09-01,2018,A3019150204,90003179,76
2017-09-01,2018,A3019150204,90006153,22
2017-09-01,2018,A3019150204,90007197,230
2017-09-01,2018,A3019150204,90008165,95
2017-09-01,2018,A3019150204,90008166,14
2017-09-01,2018,A3019150204,90008167,48
2017-09-01,2018,A3019150204,90011185,61
2017-09-01,2018,A3019150204,90011186,73
2017-09-01,2018,A3019150204,90011187,28
2017-09-01,2018,A3019150204,90011189,24
2017-09-01,2018,A3019150204,90011190,56
2017-09-01,2018,A3019150204,90011191,68
2017-09-01,2018,A3019150204,90012033,0
2017-09-01,2018,A3019150204,90012034,0
2017-09-01,2018,A3019150204,90012035,0
2017-09-01,2018,A3019150204,90012037,0
2017-09-01,2018,A3019150204,90012038,0
2017-09-01,2018,A3019150204,90012039,0
2017-09-01,2018,A3019150204,90012041,0
2017-09-01,2018,A3019150204,90013117,4
2017-09-01,2018,A3019150204,90013118,12
2017-09-01,2018,A3019150204,90013119,17
