date,fiscal_year,product_code,customer_code,forecast_quantity
2017-09-01,2018,A2918150106,90013119,2
2017-09-01,2018,A2918150106,90013121,11
2017-09-01,2018,A2918150106,90013122,16
2017-09-01,2018,A2918150106,90013123,4
2017-09-01,2018,A2918150106,90016171,2
2017-09-01,2018,A2918150106,90016173,7
2017-09-01,2018,A2918150106,90016174,2
2017-09-01,2018,A2918150106,90016175,3
2017-09-01,2018,A2918150106,90022071,99
2017-09-01,2018,A2918150106,90022073,81
2017-09-01,2018,A2918150106,90022074,58
2017-09-01,2018,A2918150106,90022075,88
2017-09-01,2018,A2918150106,90022077,27
2017-09-01,2018,A2918150106,90022078,46
2017-09-01,2018,A2918150106,90022079,150
2017-09-01,2018,A2918150106,90022081,117
2017-09-01,2018,A2918150106,90022082,62
2017-09-01,2018,A2918150106,90022083,168
2017-09-01,2018,A2918150106,90023022,14
2017-09-01,2018,A2918150106,90023023,14
2017-09-01,2018,A2918150106,90023025,16
2017-09-01,2018,A2918150106,90023026,12
2017-09-01,2018,A2918150106,90023027,24
2017-09-01,2018,A2918150106,90023029,14
2017-09-01,2018,A2918150106,90023030,25
2017-09-01,2018,A2918150106,90027207,62
2017-09-01,2018,A3018150201,70002017,198
2017-09-01,2018,A3018150201,70002018,589
2017-09-01,2018,A3018150201,70003181,139
2017-09-01,2018,A3018150201,70003182,63
2017-09-01,2018,A3018150201,70006157,9
2017-09-01,2018,A3018150201,70006158,9
2017-09-01,2018,A3018150201,70007198,64
2017-09-01,2018,A3018150201,70007199,64
2017-09-01,2018,A3018150201,70008169,124
2017-09-01,2018,A3018150201,70008170,77
2017-09-01,2018,A3018150201,70011193,15
2017-09-01,2018,A3018150201,70011194,60
2017-09-01,2018,A3018150201,70013125,9
2017-09-01,2018,A3018150201,70013126,3
2017-09-01,2018,A3018150201,70016177,4
2017-09-01,2018,A3018150201,70016178,3
2017-09-01,2018,A3018150201,70022085,88
2017-09-01,2018,A3018150201,70023031,29
2017-09-01,2018,A3018150201,80001019,109
2017-09-01,2018,A3018150201,80006154,202
2017-09-01,2018,A3018150201,80006155,29
2017-09-01,2018,A3018150201,80007195,552
2017-09-01,2018,A3018150201,90001021,5
2017-09-01,2018,A3018150201,90002001,644
2017-09-01,2018,A3018150201,90002002,189
2017-09-01,2018,A3018150201,90002003,590
2017-09-01,2018,A3018150201,90002005,328
2017-09-01,2018,A3018150201,90002006,460
2017-09-01,2018,A3018150201,90002007,269
2017-09-01,2018,A3018150201,90002009,725
2017-09-01,2018,A3018150201,90002010,798
2017-09-01,2018,A3018150201,90002011,520
2017-09-01,2018,A3018150201,90002013,334
2017-09-01,2018,A3018150201,90002014,132
2017-09-01,2018,A3018150201,90002015,688
2017-09-01,2018,A3018150201,90003179,112
2017-09-01,2018,A3018150201,90006153,26
2017-09-01,2018,A3018150201,90007197,170
2017-09-01,2018,A3018150201,90008165,177
2017-09-01,2018,A3018150201,90008166,24
2017-09-01,2018,A3018150201,90008167,240
2017-09-01,2018,A3018150201,90011185,47
2017-09-01,2018,A3018150201,90011186,42
2017-09-01,2018,A3018150201,90011187,55
2017-09-01,2018,A3018150201,90011189,20
2017-09-01,2018,A3018150201,90011190,25
2017-09-01,2018,A3018150201,90011191,36
2017-09-01,2018,A3018150201,90013117,15
2017-09-01,2018,A3018150201,90013118,2
2017-09-01,2018,A3018150201,90013119,6
2017-09-01,2018,A3018150201,90013121,4
2017-09-01,2018,A3018150201,90013122,3
2017-09-01,2018,A3018150201,90013123,6
2017-09-01,2018,A3018150201,90016171,4
2017-09-01,2018,A3018150201,90016173,2
2017-09-01,2018,A3018150201,90016174,8
2017-09-01,2018,A3018150201,90016175,7
2017-09-01,2018,A3018150201,90022071,35
2017-09-01,2018,A3018150201,90022073,17
2017-09-01,2018,A3018150201,90022074,61
2017-09-01,2018,A3018150201,90022075,88
2017-09-01,2018,A3018150201,90022077,106
2017-09-01,2018,A3018150201,90022078,113
2017-09-01,2018,A3018150201,90022079,126
2017-09-01,2018,A3018150201,90022081,116
2017-09-01,2018,A3018150201,90022082,55
2017-09-01,2018,A3018150201,90022083,18
2017-09-01,2018,A3018150201,90023022,27
2017-09-01,2018,A3018150201,90023023,34
2017-09-01,2018,A3018150201,90023025,19
2017-09-01,2018,A3018150201,90023026,23
2017-09-01,2018,A3018150201,90023027,13
2017-09-01,2018,A3018150201,90023029,35
2017-09-01,2018,A3018150201,90023030,11
2017-09-01,2018,A3018150201,90027207,18
2017-09-01,2018,A3018150202,70002017,175
2017-09-01,2018,A3018150202,70002018,638
2017-09-01,2018,A3018150202,70003181,76
2017-09-01,2018,A3018150202,70003182,39
2017-09-01,2018,A3018150202,70006157,63
2017-09-01,2018,A3018150202,70006158,25
2017-09-01,2018,A3018150202,70007198,91
2017-09-01,2018,A3018150202,70007199,142
2017-09-01,2018,A3018150202,70008169,165
2017-09-01,2018,A3018150202,70008170,220
2017-09-01,2018,A3018150202,70011193,48
2017-09-01,2018,A3018150202,70011194,30
2017-09-01,2018,A3018150202,70013125,15
2017-09-01,2018,A3018150202,70013126,17
2017-09-01,2018,A3018150202,70016177,5
2017-09-01,2018,A3018150202,70016178,4
2017-09-01,2018,A3018150202,70022085,103
2017-09-01,2018,A3018150202,70023031,27
2017-09-01,2018,A3018150202,80001019,52
2017-09-01,2018,A3018150202,80006154,170
2017-09-01,2018,A3018150202,80006155,34
2017-09-01,2018,A3018150202,80007195,585
2017-09-01,2018,A3018150202,90001021,30
2017-09-01,2018,A3018150202,90002001,268
2017-09-01,2018,A3018150202,90002002,343
2017-09-01,2018,A3018150202,90002003,321
2017-09-01,2018,A3018150202,90002005,700
2017-09-01,2018,A3018150202,90002006,498
2017-09-01,2018,A3018150202,90002007,677
2017-09-01,2018,A3018150202,90002009,681
2017-09-01,2018,A3018150202,90002010,437
2017-09-01,2018,A3018150202,90002011,670
2017-09-01,2018,A3018150202,90002013,81
2017-09-01,2018,A3018150202,90002014,238
2017-09-01,2018,A3018150202,90002015,271
2017-09-01,2018,A3018150202,90003179,93
2017-09-01,2018,A3018150202,90006153,35
2017-09-01,2018,A3018150202,90007197,31
2017-09-01,2018,A3018150202,90008165,48
2017-09-01,2018,A3018150202,90008166,191
2017-09-01,2018,A3018150202,90008167,62
2017-09-01,2018,A3018150202,90011185,14
2017-09-01,2018,A3018150202,90011186,56
2017-09-01,2018,A3018150202,90011187,27
2017-09-01,2018,A3018150202,90011189,27
2017-09-01,2018,A3018150202,90011190,69
2017-09-01,2018,A3018150202,90011191,49
2017-09-01,2018,A3018150202,90013117,17
2017-09-01,2018,A3018150202,90013118,5
2017-09-01,2018,A3018150202,90013119,13
2017-09-01,2018,A3018150202,90013121,14
2017-09-01,2018,A3018150202,90013122,13
2017-09-01,2018,A3018150202,90013123,13
2017-09-01,2018,A3018150202,90016171,1
2017-09-01,2018,A3018150202,90016173,5
2017-09-01,2018,A3018150202,90016174,3
2017-09-01,2018,A3018150202,90016175,3
2017-09-01,2018,A3018150202,90022071,44
2017-09-01,2018,A3018150202,90022073,105
2017-09-01,2018,A3018150202,90022074,180
2017-09-01,2018,A3018150202,90022075,84
2017-09-01,2018,A3018150202,90022077,114
2017-09-01,2018,A3018150202,90022078,17
2017-09-01,2018,A3018150202,90022079,161
2017-09-01,2018,A3018150202,90022081,39
2017-09-01,2018,A3018150202,90022082,29
2017-09-01,2018,A3018150202,90022083,52
2017-09-01,2018,A3018150202,90023022,30
2017-09-01,2018,A3018150202,90023023,33
2017-09-01,2018,A3018150202,90023025,8
2017-09-01,2018,A3018150202,90023026,16
2017-09-01,2018,A3018150202,90023027,33
2017-09-01,2018,A3018150202,90023029,10
2017-09-01,2018,A3018150202,90023030,18
2017-09-01,2018,A3018150202,90027207,27
2017-09-01,2018,A3018150203,70002017,242
2017-09-01,2018,A3018150203,70002018,304
2017-09-01,2018,A3018150203,70003181,61
2017-09-01,2018,A3018150203,70003182,109
2017-09-01,2018,A3018150203,70006157,10
2017-09-01,2018,A3018150203,70006158,60
2017-09-01,2018,A3018150203,70007198,208
2017-09-01,2018,A3018150203,70007199,179
2017-09-01,2018,A3018150203,70008169,32
2017-09-01,2018,A3018150203,70008170,19
2017-09-01,2018,A3018150203,70011193,49
2017-09-01,2018,A3018150203,70011194,10
2017-09-01,2018,A3018150203,70013125,11
2017-09-01,2018,A3018150203,70013126,3
2017-09-01,2018,A3018150203,70016177,3
2017-09-01,2018,A3018150203,70016178,5
2017-09-01,2018,A3018150203,70022085,107
2017-09-01,2018,A3018150203,70023031,3
2017-09-01,2018,A3018150203,80001019,137
2017-09-01,2018,A3018150203,80006154,224
2017-09-01,2018,A3018150203,80006155,82
2017-09-01,2018,A3018150203,80007195,111
2017-09-01,2018,A3018150203,90001021,17
2017-09-01,2018,A3018150203,90002001,802
2017-09-01,2018,A3018150203,90002002,676
2017-09-01,2018,A3018150203,90002003,713
2017-09-01,2018,A3018150203,90002005,121
2017-09-01,2018,A3018150203,90002006,117
2017-09-01,2018,A3018150203,90002007,393
2017-09-01,2018,A3018150203,90002009,301
2017-09-01,2018,A3018150203,90002010,146
2017-09-01,2018,A3018150203,90002011,601
2017-09-01,2018,A3018150203,90002013,243
2017-09-01,2018,A3018150203,90002014,202
2017-09-01,2018,A3018150203,90002015,124
2017-09-01,2018,A3018150203,90003179,34
2017-09-01,2018,A3018150203,90006153,18
2017-09-01,2018,A3018150203,90007197,32
2017-09-01,2018,A3018150203,90008165,113
2017-09-01,2018,A3018150203,90008166,174
2017-09-01,2018,A3018150203,90008167,66
2017-09-01,2018,A3018150203,90011185,32
2017-09-01,2018,A3018150203,90011186,12
2017-09-01,2018,A3018150203,90011187,45
2017-09-01,2018,A3018150203,90011189,35
2017-09-01,2018,A3018150203,90011190,41
2017-09-01,2018,A3018150203,90011191,64
2017-09-01,2018,A3018150203,90013117,11
2017-09-01,2018,A3018150203,90013118,3
2017-09-01,2018,A3018150203,90013119,2
2017-09-01,2018,A3018150203,90013121,6
2017-09-01,2018,A3018150203,90013122,8
2017-09-01,2018,A3018150203,90013123,8
2017-09-01,2018,A3018150203,90016171,9
2017-09-01,2018,A3018150203,90016173,7
2017-09-01,2018,A3018150203,90016174,6
2017-09-01,2018,A3018150203,90016175,4
2017-09-01,2018,A3018150203,90022071,111
2017-09-01,2018,A3018150203,90022073,61
2017-09-01,2018,A3018150203,90022074,106
2017-09-01,2018,A3018150203,90022075,17
2017-09-01,2018,A3018150203,90022077,72
2017-09-01,2018,A3018150203,90022078,86
2017-09-01,2018,A3018150203,90022079,50
2017-09-01,2018,A3018150203,90022081,235
2017-09-01,2018,A3018150203,90022082,33
2017-09-01,2018,A3018150203,90022083,86
2017-09-01,2018,A3018150203,90023022,13
2017-09-01,2018,A3018150203,90023023,29
2017-09-01,2018,A3018150203,90023025,17
2017-09-01,2018,A3018150203,90023026,23
2017-09-01,2018,A3018150203,90023027,29
2017-09-01,2018,A3018150203,90023029,31
2017-09-01,2018,A3018150203,90023030,5
2017-09-01,2018,A3018150203,90027207,35
2017-09-01,2018,A3019150204,70002017,604
2017-09-01,2018,A3019150204,70002018,733
2017-09-01,2018,A3019150204,70003181,68
2017-09-01,2018,A3019150204,70003182,96
2017-09-01,2018,A3019150204,70006157,24
2017-09-01,2018,A3019150204,70006158,36
2017-09-01,2018,A3019150204,70007198,78
2017-09-01,2018,A3019150204,70007199,107
2017-09-01,2018,A3019150204,70008169,43
2017-09-01,2018,A3019150204,70008170,232
2017-09-01,2018,A3019150204,70011193,38
2017-09-01,2018,A3019150204,70011194,81
2017-09-01,2018,A3019150204,70013125,3
2017-09-01,2018,A3019150204,70013126,7
2017-09-01,2018,A3019150204,70016177,3
2017-09-01,2018,A3019150204,70016178,2
2017-09-01,2018,A3019150204,70022085,85
2017-09-01,2018,A3019150204,70023031,15
2017-09-01,2018,A3019150204,80001019,77
2017-09-01,2018,A3019150204,80006154,194
2017-09-01,2018,A3019150204,80006155,161
2017-09-01,2018,A3019150204,80007195,287
2017-09-01,2018,A3019150204,90001021,38
2017-09-01,2018,A3019150204,90002001,243
2017-09-01,2018,A3019150204,90002002,515
2017-09-01,2018,A3019150204,90002003,624
2017-09-01,2018,A3019150204,90002005,650
2017-09-01,2018,A3019150204,90002006,419
2017-09-01,2018,A3019150204,90002007,361
2017-09-01,2018,A3019150204,90002009,777
2017-09-01,2018,A3019150204,90002010,401
2017-09-01,2018,A3019150204,90002011,135
2017-09-01,2018,A3019150204,90002013,105
2017-09-01,2018,A3019150204,90002014,222
2017-09-01,2018,A3019150204,90002015,486
2017-09-01,2018,A3019150204,90003179,109
2017-09-01,2018,A3019150204,90006153,19
2017-09-01,2018,A3019150204,90007197,102
2017-09-01,2018,A3019150204,90008165,144
2017-09-01,2018,A3019150204,90008166,166
2017-09-01,2018,A3019150204,90008167,164
2017-09-01,2018,A3019150204,90011185,18
2017-09-01,2018,A3019150204,90011186,69
2017-09-01,2018,A3019150204,90011187,77
2017-09-01,2018,A3019150204,90011189,16
2017-09-01,2018,A3019150204,90011190,32
2017-09-01,2018,A3019150204,90011191,39
2017-09-01,2018,A3019150204,90013117,18
2017-09-01,2018,A3019150204,90013118,5
2017-09-01,2018,A3019150204,90013119,13
2017-09-01,2018,A3019150204,90013121,15
2017-09-01,2018,A3019150204,90013122,9
2017-09-01,2018,A3019150204,90013123,13
2017-09-01,2018,A3019150204,90016171,8
2017-09-01,2018,A3019150204,90016173,2
2017-09-01,2018,A3019150204,90016174,5
2017-09-01,2018,A3019150204,90016175,8
2017-09-01,2018,A3019150204,90022071,32
2017-09-01,2018,A3019150204,90022073,108
2017-09-01,2018,A3019150204,90022074,169
2017-09-01,2018,A3019150204,90022075,86
2017-09-01,2018,A3019150204,90022077,23
2017-09-01,2018,A3019150204,90022078,33
2017-09-01,2018,A3019150204,90022079,126
2017-09-01,2018,A3019150204,90022081,206
2017-09-01,2018,A3019150204,90022082,127
2017-09-01,2018,A3019150204,90022083,49
2017-09-01,2018,A3019150204,90023022,22
2017-09-01,2018,A3019150204,90023023,6
2017-09-01,2018,A3019150204,90023025,19
2017-09-01,2018,A3019150204,90023026,17
2017-09-01,2018,A3019150204,90023027,9
2017-09-01,2018,A3019150204,90023029,11
2017-09-01,2018,A3019150204,90023030,14
2017-09-01,2018,A3019150204,90027207,45
2017-09-01,2018,A3019150205,70002017,236
2017-09-01,2018,A3019150205,70002018,701
2017-09-01,2018,A3019150205,70003181,54
2017-09-01,2018,A3019150205,70003182,94
2017-09-01,2018,A3019150205,70006157,45
2017-09-01,2018,A3019150205,70006158,17
2017-09-01,2018,A3019150205,70007198,145
2017-09-01,2018,A3019150205,70007199,62
2017-09-01,2018,A3019150205,70008169,124
2017-09-01,2018,A3019150205,70008170,221
2017-09-01,2018,A3019150205,70011193,28
2017-09-01,2018,A3019150205,70011194,40
2017-09-01,2018,A3019150205,70013125,14
2017-09-01,2018,A3019150205,70013126,4
2017-09-01,2018,A3019150205,70016177,1
2017-09-01,2018,A3019150205,70016178,3
2017-09-01,2018,A3019150205,70022085,107
2017-09-01,2018,A3019150205,70023031,17
2017-09-01,2018,A3019150205,80001019,37
2017-09-01,2018,A3019150205,80006154,143
2017-09-01,2018,A3019150205,80006155,93
2017-09-01,2018,A3019150205,80007195,663
2017-09-01,2018,A3019150205,90001021,36
2017-09-01,2018,A3019150205,90002001,578
2017-09-01,2018,A3019150205,90002002,734
2017-09-01,2018,A3019150205,90002003,312
2017-09-01,2018,A3019150205,90002005,496
2017-09-01,2018,A3019150205,90002006,594
2017-09-01,2018,A3019150205,90002007,446
2017-09-01,2018,A3019150205,90002009,788
2017-09-01,2018,A3019150205,90002010,319
2017-09-01,2018,A3019150205,90002011,792
2017-09-01,2018,A3019150205,90002013,546
2017-09-01,2018,A3019150205,90002014,748
2017-09-01,2018,A3019150205,90002015,512
2017-09-01,2018,A3019150205,90003179,112
2017-09-01,2018,A3019150205,90006153,7
2017-09-01,2018,A3019150205,90007197,147
2017-09-01,2018,A3019150205,90008165,30
2017-09-01,2018,A3019150205,90008166,204
2017-09-01,2018,A3019150205,90008167,159
2017-09-01,2018,A3019150205,90011185,53
2017-09-01,2018,A3019150205,90011186,23
2017-09-01,2018,A3019150205,90011187,53
2017-09-01,2018,A3019150205,90011189,13
2017-09-01,2018,A3019150205,90011190,15
2017-09-01,2018,A3019150205,90011191,45
2017-09-01,2018,A3019150205,90013117,11
2017-09-01,2018,A3019150205,90013118,18
2017-09-01,2018,A3019150205,90013119,5
2017-09-01,2018,A3019150205,90013121,16
2017-09-01,2018,A3019150205,90013122,5
2017-09-01,2018,A3019150205,90013123,14
2017-09-01,2018,A3019150205,90016171,3
2017-09-01,2018,A3019150205,90016173,7
2017-09-01,2018,A3019150205,90016174,4
2017-09-01,2018,A3019150205,90016175,8
2017-09-01,2018,A3019150205,90022071,21
2017-09-01,2018,A3019150205,90022073,113
2017-09-01,2018,A3019150205,90022074,130
2017-09-01,2018,A3019150205,90022075,48
2017-09-01,2018,A3019150205,90022077,105
2017-09-01,2018,A3019150205,90022078,43
2017-09-01,2018,A3019150205,90022079,139
2017-09-01,2018,A3019150205,90022081,29
2017-09-01,2018,A3019150205,90022082,107
2017-09-01,2018,A3019150205,90022083,143
2017-09-01,2018,A3019150205,90023022,34
2017-09-01,2018,A3019150205,90023023,28
2017-09-01,2018,A3019150205,90023025,29
2017-09-01,2018,A3019150205,90023026,17
2017-09-01,2018,A3019150205,90023027,20
2017-09-01,2018,A3019150205,90023029,7
2017-09-01,2018,A3019150205,90023030,26
2017-09-01,2018,A3019150205,90027207,54
2017-09-01,2018,A3019150206,70002017,204
2017-09-01,2018,A3019150206,70002018,224
2017-09-01,2018,A3019150206,70003181,87
2017-09-01,2018,A3019150206,70003182,27
2017-09-01,2018,A3019150206,70006157,46
2017-09-01,2018,A3019150206,70006158,15
2017-09-01,2018,A3019150206,70007198,82
2017-09-01,2018,A3019150206,70007199,167
2017-09-01,2018,A3019150206,70008169,88
2017-09-01,2018,A3019150206,70008170,213
2017-09-01,2018,A3019150206,70011193,23
2017-09-01,2018,A3019150206,70011194,72
2017-09-01,2018,A3019150206,70013125,14
2017-09-01,2018,A3019150206,70013126,11
2017-09-01,2018,A3019150206,70016177,2
2017-09-01,2018,A3019150206,70016178,3
2017-09-01,2018,A3019150206,70022085,130
2017-09-01,2018,A3019150206,70023031,38
2017-09-01,2018,A3019150206,80001019,101
2017-09-01,2018,A3019150206,80006154,106
2017-09-01,2018,A3019150206,80006155,245
2017-09-01,2018,A3019150206,80007195,426
2017-09-01,2018,A3019150206,90001021,6
2017-09-01,2018,A3019150206,90002001,551
2017-09-01,2018,A3019150206,90002002,621
2017-09-01,2018,A3019150206,90002003,567
2017-09-01,2018,A3019150206,90002005,286
2017-09-01,2018,A3019150206,90002006,388
2017-09-01,2018,A3019150206,90002007,265
2017-09-01,2018,A3019150206,90002009,195
2017-09-01,2018,A3019150206,90002010,596
2017-09-01,2018,A3019150206,90002011,136
2017-09-01,2018,A3019150206,90002013,264
2017-09-01,2018,A3019150206,90002014,449
2017-09-01,2018,A3019150206,90002015,421
2017-09-01,2018,A3019150206,90003179,120
2017-09-01,2018,A3019150206,90006153,40
2017-09-01,2018,A3019150206,90007197,90
2017-09-01,2018,A3019150206,90008165,77
2017-09-01,2018,A3019150206,90008166,55
2017-09-01,2018,A3019150206,90008167,187
2017-09-01,2018,A3019150206,90011185,36
2017-09-01,2018,A3019150206,90011186,34
2017-09-01,2018,A3019150206,90011187,43
2017-09-01,2018,A3019150206,90011189,11
2017-09-01,2018,A3019150206,90011190,58
2017-09-01,2018,A3019150206,90011191,50
2017-09-01,2018,A3019150206,90013117,3
2017-09-01,2018,A3019150206,90013118,13
2017-09-01,2018,A3019150206,90013119,11
2017-09-01,2018,A3019150206,90013121,2
2017-09-01,2018,A3019150206,90013122,12
2017-09-01,2018,A3019150206,90013123,13
2017-09-01,2018,A3019150206,90016171,4
2017-09-01,2018,A3019150206,90016173,3
2017-09-01,2018,A3019150206,90016174,7
2017-09-01,2018,A3019150206,90016175,2
2017-09-01,2018,A3019150206,90022071,58
2017-09-01,2018,A3019150206,90022073,24
2017-09-01,2018,A3019150206,90022074,182
2017-09-01,2018,A3019150206,90022075,121
2017-09-01,2018,A3019150206,90022077,50
2017-09-01,2018,A3019150206,90022078,74
2017-09-01,2018,A3019150206,90022079,91
2017-09-01,2018,A3019150206,90022081,112
2017-09-01,2018,A3019150206,90022082,97
2017-09-01,2018,A3019150206,90022083,117
2017-09-01,2018,A3019150206,90023022,18
2017-09-01,2018,A3019150206,90023023,37
2017-09-01,2018,A3019150206,90023025,26
2017-09-01,2018,A3019150206,90023026,27
2017-09-01,2018,A3019150206,90023027,10
2017-09-01,2018,A3019150206,90023029,7
2017-09-01,2018,A3019150206,90023030,17
2017-09-01,2018,A3019150206,90027207,71
2017-09-01,2018,A4118110101,70002017,8
2017-09-01,2018,A4118110101,70002018,4
2017-09-01,2018,A4118110101,70003181,2
2017-09-01,2018,A4118110101,70003182,1
2017-09-01,2018,A4118110101,70006157,1
2017-09-01,2018,A4118110101,70006158,1
2017-09-01,2018,A4118110101,70007198,4
2017-09-01,2018,A4118110101,70007199,2
2017-09-01,2018,A4118110101,70008169,2
2017-09-01,2018,A4118110101,70008170,5
2017-09-01,2018,A4118110101,70011193,1
2017-09-01,2018,A4118110101,70011194,1
2017-09-01,2018,A4118110101,70022085,3
2017-09-01,2018,A4118110101,70023031,1
2017-09-01,2018,A4118110101,80001019,2
2017-09-01,2018,A4118110101,80006154,2
2017-09-01,2018,A4118110101,80006155,6
2017-09-01,2018,A4118110101,80007195,15
2017-09-01,2018,A4118110101,90001021,1
2017-09-01,2018,A4118110101,90002001,13
2017-09-01,2018,A4118110101,90002002,5
2017-09-01,2018,A4118110101,90002003,7
2017-09-01,2018,A4118110101,90002005,7
2017-09-01,2018,A4118110101,90002006,7
2017-09-01,2018,A4118110101,90002007,10
2017-09-01,2018,A4118110101,90002009,6
2017-09-01,2018,A4118110101,90002010,6
2017-09-01,2018,A4118110101,90002011,10
2017-09-01,2018,A4118110101,90002013,14
2017-09-01,2018,A4118110101,90002014,16
2017-09-01,2018,A4118110101,90002015,3
2017-09-01,2018,A4118110101,90003179,2
2017-09-01,2018,A4118110101,90006153,1
2017-09-01,2018,A4118110101,90007197,3
2017-09-01,2018,A4118110101,90008165,4
2017-09-01,2018,A4118110101,90008166,1
2017-09-01,2018,A4118110101,90008167,2
2017-09-01,2018,A4118110101,90011185,1
2017-09-01,2018,A4118110101,90011186,1
2017-09-01,2018,A4118110101,90011187,1
2017-09-01,2018,A4118110101,90011189,1
2017-09-01,2018,A4118110101,90011190,1
2017-09-01,2018,A4118110101,90011191,2
2017-09-01,2018,A4118110101,90022071,1
2017-09-01,2018,A4118110101,90022073,2
2017-09-01,2018,A4118110101,90022074,4
2017-09-01,2018,A4118110101,90022075,1
2017-09-01,2018,A4118110101,90022077,2
2017-09-01,2018,A4118110101,90022078,2
2017-09-01,2018,A4118110101,90022079,3
2017-09-01,2018,A4118110101,90022081,2
2017-09-01,2018,A4118110101,90022082,2
2017-09-01,2018,A4118110101,90022083,2
2017-09-01,2018,A4118110101,90023023,1
2017-09-01,2018,A4118110101,90023029,1
2017-09-01,2018,A4118110101,90023030,1
2017-09-01,2018,A4118110101,90027207,1
2017-09-01,2018,A4118110102,70002017,11
2017-09-01,2018,A4118110102,70002018,12
2017-09-01,2018,A4118110102,70003181,2
2017-09-01,2018,A4118110102,70003182,1
2017-09-01,2018,A4118110102,70006157,1
2017-09-01,2018,A4118110102,70006158,1
2017-09-01,2018,A4118110102,70007198,1
2017-09-01,2018,A4118110102,70007199,1
2017-09-01,2018,A4118110102,70008169,2
2017-09-01,2018,A4118110102,70008170,3
2017-09-01,2018,A4118110102,70011193,1
2017-09-01,2018,A4118110102,70022085,2
2017-09-01,2018,A4118110102,80001019,3
2017-09-01,2018,A4118110102,80006154,1
2017-09-01,2018,A4118110102,80006155,4
2017-09-01,2018,A4118110102,80007195,13
2017-09-01,2018,A4118110102,90001021,1
2017-09-01,2018,A4118110102,90002001,6
2017-09-01,2018,A4118110102,90002002,9
2017-09-01,2018,A4118110102,90002003,10
2017-09-01,2018,A4118110102,90002005,12
2017-09-01,2018,A4118110102,90002006,13
2017-09-01,2018,A4118110102,90002007,8
2017-09-01,2018,A4118110102,90002009,9
2017-09-01,2018,A4118110102,90002010,2
2017-09-01,2018,A4118110102,90002011,5
2017-09-01,2018,A4118110102,90002013,12
2017-09-01,2018,A4118110102,90002014,8
2017-09-01,2018,A4118110102,90002015,11
2017-09-01,2018,A4118110102,90003179,2
2017-09-01,2018,A4118110102,90007197,1
2017-09-01,2018,A4118110102,90008165,2
2017-09-01,2018,A4118110102,90008166,1
2017-09-01,2018,A4118110102,90008167,3
2017-09-01,2018,A4118110102,90011185,1
2017-09-01,2018,A4118110102,90011186,1
2017-09-01,2018,A4118110102,90011187,1
2017-09-01,2018,A4118110102,90011189,1
2017-09-01,2018,A4118110102,90011190,2
2017-09-01,2018,A4118110102,90011191,1
2017-09-01,2018,A4118110102,90022071,2
2017-09-01,2018,A4118110102,90022073,1
2017-09-01,2018,A4118110102,90022074,3
2017-09-01,2018,A4118110102,90022075,1
2017-09-01,2018,A4118110102,90022077,3
2017-09-01,2018,A4118110102,90022078,3
2017-09-01,2018,A4118110102,90022079,3
2017-09-01,2018,A4118110102,90022081,5
2017-09-01,2018,A4118110102,90022082,2
2017-09-01,2018,A4118110102,90022083,3
2017-09-01,2018,A4118110102,90023022,1
2017-09-01,2018,A4118110102,90023023,1
2017-09-01,2018,A4118110102,90023025,1
2017-09-01,2018,A4118110102,90023026,1
2017-09-01,2018,A4118110102,90023029,1
2017-09-01,2018,A4118110102,90023030,1
2017-09-01,2018,A4118110102,90027207,1
2017-09-01,2018,A4118110103,70002017,4
2017-09-01,2018,A4118110103,70002018,10
2017-09-01,2018,A4118110103,70003181,2
2017-09-01,2018,A4118110103,70003182,3
2017-09-01,2018,A4118110103,70006157,1
2017-09-01,2018,A4118110103,70006158,1
2017-09-01,2018,A4118110103,70007198,4
2017-09-01,2018,A4118110103,70007199,1
2017-09-01,2018,A4118110103,70008169,2
2017-09-01,2018,A4118110103,70008170,4
2017-09-01,2018,A4118110103,70011193,1
2017-09-01,2018,A4118110103,70011194,1
2017-09-01,2018,A4118110103,70022085,3
2017-09-01,2018,A4118110103,80001019,1
2017-09-01,2018,A4118110103,80006154,3
2017-09-01,2018,A4118110103,80006155,2
2017-09-01,2018,A4118110103,80007195,4
2017-09-01,2018,A4118110103,90002001,6
2017-09-01,2018,A4118110103,90002002,13
2017-09-01,2018,A4118110103,90002003,12
2017-09-01,2018,A4118110103,90002005,15
2017-09-01,2018,A4118110103,90002006,4
2017-09-01,2018,A4118110103,90002007,12
2017-09-01,2018,A4118110103,90002009,7
2017-09-01,2018,A4118110103,90002010,10
2017-09-01,2018,A4118110103,90002011,6
2017-09-01,2018,A4118110103,90002013,15
2017-09-01,2018,A4118110103,90002014,4
2017-09-01,2018,A4118110103,90002015,14
2017-09-01,2018,A4118110103,90003179,2
2017-09-01,2018,A4118110103,90006153,1
2017-09-01,2018,A4118110103,90007197,2
2017-09-01,2018,A4118110103,90008165,3
2017-09-01,2018,A4118110103,90008166,3
2017-09-01,2018,A4118110103,90008167,2
2017-09-01,2018,A4118110103,90011185,1
2017-09-01,2018,A4118110103,90011186,1
2017-09-01,2018,A4118110103,90011187,1
2017-09-01,2018,A4118110103,90011189,1
2017-09-01,2018,A4118110103,90022071,1
2017-09-01,2018,A4118110103,90022073,2
2017-09-01,2018,A4118110103,90022074,3
2017-09-01,2018,A4118110103,90022075,1
2017-09-01,2018,A4118110103,90022077,4
2017-09-01,2018,A4118110103,90022078,1
